#wvl [um]      Flux [erg/s/cm]
4.103099705    90446.6572        
4.101416853    90524.7101        
4.099735381    89116.1282        
4.098055286    86551.2858        
4.096376569    90035.1158        
4.094699226    90159.6797        
4.093023256    89898.1789        
4.091348657    90779.2538        
4.089675428    90343.0531        
4.088003568    87819.2927        
4.086333073    90016.5096        
4.084663944    90886.2799        
4.082996177    90921.4728        
4.081329771    89390.9614        
4.079664726    90861.2544        
4.078001038    89957.3109        
4.076338707    90393.4297        
4.07467773     90977.5576        
4.073018106    90794.5092        
4.071359834    89412.7876        
4.069702912    90306.3115        
4.068047337    91149.6139        
4.066393109    90790.1242        
4.064740226    91330.0992        
4.063088686    90690.9714        
4.061438488    88792.3765        
4.059789629    91122.5765        
4.058142109    90794.1877        
4.056495925    91253.3323        
4.054851076    90262.9742        
4.053207561    91136.9237        
4.051565378    89495.0412        
4.049924524    88518.5708        
4.048284999    90589.8004        
4.046646801    91285.4381        
4.045009929    89465.0509        
4.04337438     90876.6391        
4.041740153    88935.1556        
4.040107246    87398.1968        
4.038475659    91565.3199        
4.036845389    90588.9326        
4.035216434    90795.2166        
4.033588794    90518.0295        
4.031962466    86796.3127        
4.030337449    90841.4919        
4.028713742    91502.59          
4.027091342    91672.1793        
4.025470248    91092.2154        
4.023850459    89605.689         
4.022231973    91735.84          
4.020614789    91376.4285        
4.018998904    91943.3908        
4.017384318    91761.0053        
4.015771028    91546.5833        
4.014159034    91996.2279        
4.012548333    91451.6779        
4.010938924    91161.9291        
4.009330806    90643.4321        
4.007723977    82820.9354        
4.006118435    91469.0918        
4.00451418     91195.3888        
4.002911208    90478.9749        
4.001309519    91260.0585        
3.999709112    92266.3884        
3.998109984    91579.7802        
3.996512135    91893.322         
3.994915562    91520.2809        
3.993320264    89582.425         
3.99172624     91502.4628        
3.990133488    92024.5926        
3.988542007    92399.4633        
3.986951794    91966.1844        
3.985362849    91494.1471        
3.98377517     92242.5138        
3.982188756    92576.2721        
3.980603604    86755.3642        
3.979019714    92275.1661        
3.977437084    90348.5172        
3.975855713    88386.1287        
3.974275598    92105.857         
3.972696739    90104.3913        
3.971119134    92316.0605        
3.969542781    90031.7648        
3.967967679    92609.9404        
3.966393827    92889.2154        
3.964821223    86172.8415        
3.963249865    92152.2182        
3.961679752    89407.6117        
3.960110883    89943.701         
3.958543256    92699.8746        
3.95697687     91288.5094        
3.955411722    90744.1432        
3.953847813    88903.1663        
3.952285139    92863.7496        
3.950723701    92791.7652        
3.949163495    92479.5776        
3.947604522    92581.647         
3.946046779    91810.9159        
3.944490264    93183.9067        
3.942934977    92260.6487        
3.941380917    92381.4293        
3.93982808     91961.1569        
3.938276467    91534.3064        
3.936726075    90274.8452        
3.935176904    92039.7617        
3.933628952    93266.4406        
3.932082216    91324.8713        
3.930536697    92753.3964        
3.928992392    89412.6481        
3.9274493      91433.9437        
3.92590742     89890.569         
3.92436675     92431.9571        
3.922827289    93330.3507        
3.921289035    91522.7249        
3.919751987    91670.7469        
3.918216143    92321.9853        
3.916681503    84933.9593        
3.915148064    93404.1856        
3.913615825    90142.7295        
3.912084786    90512.5678        
3.910554943    90615.1486        
3.909026297    93572.8061        
3.907498846    92380.2208        
3.905972587    90817.9481        
3.904447521    92984.8706        
3.902923645    93290.2849        
3.901400958    92287.5856        
3.899879458    93740.9054        
3.898359145    91337.1058        
3.896840017    93671.2716        
3.895322072    92728.8641        
3.89380531     91653.4818        
3.892289728    93142.6273        
3.890775325    94142.3381        
3.889262101    93700.5213        
3.887750053    86781.9949        
3.88623918     92634.9639        
3.884729482    93877.7638        
3.883220955    88892.8719        
3.8817136      93724.3396        
3.880207415    93892.6695        
3.878702398    94072.1573        
3.877198548    93538.4013        
3.875695864    93751.9244        
3.874194344    94057.0853        
3.872693987    90735.3468        
3.871194791    94371.4929        
3.869696756    79237.4918        
3.86819988     90413.8423        
3.866704162    83457.4692        
3.8652096      93652.6982        
3.863716192    93941.7168        
3.862223939    94349.7072        
3.860732837    85939.717         
3.859242887    94401.2392        
3.857754086    89164.227         
3.856266433    94643.7785        
3.854779927    94462.1281        
3.853294567    93541.3181        
3.851810351    94455.5443        
3.850327278    93755.32          
3.848845346    94138.2558        
3.847364555    94737.2061        
3.845884903    94735.8205        
3.844406389    94968.5979        
3.842929011    95038.6257        
3.841452768    94781.0003        
3.839977658    93093.3505        
3.838503681    94391.7806        
3.837030836    93835.0024        
3.83555912     94717.1149        
3.834088533    94268.0472        
3.832619073    94908.7562        
3.831150738    95133.5173        
3.829683529    95026.1097        
3.828217443    95055.8779        
3.826752479    95212.6364        
3.825288635    95267.23          
3.823825912    95299.4122        
3.822364306    94749.967         
3.820903817    94490.3667        
3.819444444    95117.0551        
3.817986186    95026.9887        
3.81652904     94142.7363        
3.815073007    94763.5668        
3.813618083    95357.8342        
3.81216427     94217.0318        
3.810711564    95123.6396        
3.809259965    91900.4123        
3.807809471    95429.6766        
3.806360082    95501.2062        
3.804911795    94714.5804        
3.80346461     93174.6702        
3.802018526    95553.374         
3.800573541    95643.1734        
3.799129654    88578.2767        
3.797686863    94232.6014        
3.796245168    95522.1545        
3.794804568    95641.3478        
3.79336506     95567.5965        
3.791926643    95359.0834        
3.790489318    95652.9107        
3.789053081    95767.8848        
3.787617933    94332.8245        
3.786183871    95461.242         
3.784750895    94881.2808        
3.783319003    95874.3054        
3.781888194    95481.4483        
3.780458467    91948.3138        
3.77902982     95442.5585        
3.777602253    95812.6731        
3.776175764    95860.4507        
3.774750352    95221.154         
3.773326015    96049.7728        
3.771902753    95886.1492        
3.770480565    96075.8688        
3.769059448    96046.2075        
3.767639403    95357.576         
3.766220427    95751.963         
3.764802519    95173.0174        
3.763385679    96157.587         
3.761969904    96072.0469        
3.760555195    96034.1178        
3.759141549    96192.2607        
3.757728965    96282.374         
3.756317443    96265.747         
3.754906981    96223.9929        
3.753497577    95910.5217        
3.752089232    96307.1561        
3.750681942    96268.5614        
3.749275708    95794.1156        
3.747870528    96461.1071        
3.746466401    95943.9921        
3.745063326    95981.6774        
3.743661301    93212.1299        
3.742260325    96538.5469        
3.740860398    96381.5378        
3.739461518    95697.928         
3.738063683    96681.3639        
3.736666893    96401.2013        
3.735271147    96679.4518        
3.733876443    96131.8407        
3.73248278     96508.3217        
3.731090157    96107.0908        
3.729698573    96678.8357        
3.728308026    96354.5174        
3.726918516    95615.9955        
3.725530041    96606.8213        
3.724142601    96462.0257        
3.722756193    92250.667         
3.721370818    96703.4687        
3.719986473    93044.5264        
3.718603157    96956.6852        
3.717220871    93561.0256        
3.715839611    96893.92          
3.714459377    96339.16          
3.713080169    96728.5477        
3.711701984    96965.2179        
3.710324822    96849.4217        
3.708948682    96853.1046        
3.707573562    96731.9779        
3.706199461    97033.8316        
3.704826378    97105.4948        
3.703454313    97005.8187        
3.702083263    97228.2023        
3.700713228    96841.1854        
3.699344207    97210.8922        
3.697976198    96743.9586        
3.696609201    96845.0035        
3.695243214    96825.4779        
3.693878236    97187.5654        
3.692514267    97212.2324        
3.691151304    95767.2465        
3.689789347    96989.0169        
3.688428394    97277.1267        
3.687068445    96944.2198        
3.685709499    97024.3249        
