# Wavelength   Max Optical   Radius at the    Radius
   (microns)         depth   max depth (km)    index
   1.9519120   1.22488e+01       73940.2890     0068
   1.9515311   1.09653e+01       73907.1520     0071
   1.9511503   1.08329e+01       73929.2400     0069
   1.9507697   1.11801e+01       73940.2890     0068
   1.9503892   1.02037e+01       73907.1520     0071
   1.9500089   1.08106e+01       73962.3960     0066
   1.9496287   1.06963e+01       73885.0760     0073
   1.9492487   1.03370e+01       73973.4520     0065
   1.9488688   1.10864e+01       73907.1520     0071
   1.9484890   1.03060e+01       73940.2890     0068
   1.9481094   1.22980e+01       73940.2890     0068
   1.9477300   1.11588e+01       73951.3410     0067
   1.9473507   1.11195e+01       73907.1520     0071
   1.9469716   1.12322e+01       73907.1520     0071
   1.9465926   1.09640e+01       73973.4520     0065
   1.9462137   1.22754e+01       73896.1140     0072
   1.9458350   1.21927e+01       73918.1940     0070
   1.9454565   1.25557e+01       73918.1940     0070
   1.9450781   1.07157e+01       74061.1240     0057
   1.9446998   1.08509e+01       74006.5900     0062
   1.9443217   1.04029e+01       74082.3420     0055
   1.9439437   1.11723e+01       73896.1140     0072
   1.9435659   1.00442e+01       74214.8540     0041
   1.9431882   1.20788e+01       74050.3530     0058
   1.9428107   1.34333e+01       73918.1940     0070
   1.9424333   1.07733e+01       73929.2400     0069
   1.9420561   1.27120e+01       73896.1140     0072
   1.9416790   1.26650e+01       73918.1940     0070
   1.9413021   1.00826e+01       74006.5900     0062
   1.9409253   1.23889e+01       73951.3410     0067
   1.9405486   1.10623e+01       73962.3960     0066
   1.9401721   1.18255e+01       73929.2400     0069
   1.9397958   1.00375e+01       74161.4590     0047
   1.9394196   1.11504e+01       73929.2400     0069
   1.9390435   1.05579e+01       73929.2400     0069
   1.9386676   1.20608e+01       73940.2890     0068
   1.9382918   1.07449e+01       74039.4980     0059
   1.9379162   1.08394e+01       73962.3960     0066
   1.9375407   1.03799e+01       74071.7930     0056
   1.9371654   1.01207e+01       73907.1520     0071
   1.9367902   1.24024e+01       73907.1520     0071
   1.9364152   1.06532e+01       73929.2400     0069
   1.9360403   1.30077e+01       73874.0390     0074
   1.9356655   1.10507e+01       74223.3880     0040
   1.9352909   1.18772e+01       74006.5900     0062
   1.9349164   1.10767e+01       73918.1940     0070
   1.9345421   1.14409e+01       73951.3410     0067
   1.9341680   1.15869e+01       74061.1240     0057
   1.9337939   1.12887e+01       74132.9480     0050
   1.9334200   1.17355e+01       73984.5060     0064
   1.9330463   1.07039e+01       73940.2890     0068
   1.9326727   1.02658e+01       73907.1520     0071
   1.9322993   1.08627e+01       73907.1520     0071
   1.9319260   1.14882e+01       73984.5060     0064
   1.9315528   1.07583e+01       73907.1520     0071
   1.9311798   1.14637e+01       73973.4520     0065
   1.9308069   1.06745e+01       74061.1240     0057
   1.9304342   1.15060e+01       74142.6040     0049
   1.9300616   1.09606e+01       73951.3410     0067
   1.9296891   1.08880e+01       73918.1940     0070
   1.9293168   1.11026e+01       74006.5900     0062
   1.9289447   1.09907e+01       73896.1140     0072
   1.9285727   1.20211e+01       73995.5550     0063
   1.9282008   1.13790e+01       73929.2400     0069
   1.9278291   1.09162e+01       73929.2400     0069
   1.9274575   1.21223e+01       73896.1140     0072
   1.9270861   1.02261e+01       73940.2890     0068
   1.9267148   1.33968e+01       73929.2400     0069
   1.9263436   1.17724e+01       73918.1940     0070
   1.9259726   1.06985e+01       73907.1520     0071
   1.9256018   1.07557e+01       73951.3410     0067
   1.9252310   1.15267e+01       73885.0760     0073
   1.9248604   1.01049e+01       74006.5900     0062
   1.9244900   1.18770e+01       73962.3960     0066
   1.9241197   1.03766e+01       73918.1940     0070
   1.9237496   1.10159e+01       73929.2400     0069
   1.9233796   1.16991e+01       73885.0760     0073
   1.9230097   1.30526e+01       73929.2400     0069
   1.9226400   1.11731e+01       73896.1140     0072
   1.9222704   1.22352e+01       73929.2400     0069
   1.9219009   1.26413e+01       73951.3410     0067
   1.9215316   1.21817e+01       73918.1940     0070
   1.9211625   1.05558e+01       73929.2400     0069
   1.9207935   1.15281e+01       74028.5760     0060
   1.9204246   1.13839e+01       73907.1520     0071
   1.9200559   1.07226e+01       74028.5760     0060
   1.9196873   1.03214e+01       74071.7930     0056
   1.9193188   1.10310e+01       73918.1940     0070
   1.9189505   1.18560e+01       73885.0760     0073
   1.9185823   1.17164e+01       73951.3410     0067
   1.9182143   1.10264e+01       74039.4980     0059
   1.9178464   1.12421e+01       73885.0760     0073
   1.9174787   1.14832e+01       73962.3960     0066
   1.9171111   1.10243e+01       73995.5550     0063
   1.9167436   1.03684e+01       74188.6860     0044
   1.9163763   1.06897e+01       74082.3420     0055
   1.9160091   1.08343e+01       73940.2890     0068
   1.9156421   1.05752e+01       73929.2400     0069
   1.9152752   1.18277e+01       73907.1520     0071
   1.9149084   1.11507e+01       73973.4520     0065
   1.9145418   1.01893e+01       74017.6010     0061
   1.9141753   1.19980e+01       73885.0760     0073
   1.9138090   1.05173e+01       74028.5760     0060
   1.9134428   1.13173e+01       73929.2400     0069
   1.9130767   1.06287e+01       73907.1520     0071
   1.9127108   1.04560e+01       74092.7600     0054
   1.9123451   1.20590e+01       73918.1940     0070
   1.9119794   1.13642e+01       74152.1070     0048
   1.9116139   1.11810e+01       73973.4520     0065
   1.9112486   1.01374e+01       74017.6010     0061
   1.9108833   1.15297e+01       73995.5550     0063
   1.9105183   1.12621e+01       73929.2400     0069
   1.9101533   1.14291e+01       73962.3960     0066
   1.9097885   1.10070e+01       73896.1140     0072
   1.9094239   1.00485e+01       73962.3960     0066
   1.9090594   1.05029e+01       73940.2890     0068
   1.9086950   1.06274e+01       73885.0760     0073
   1.9083307   1.15262e+01       73929.2400     0069
   1.9079666   1.01499e+01       73929.2400     0069
   1.9076027   1.10205e+01       73962.3960     0066
   1.9072388   1.00042e+01       74082.3420     0055
   1.9068752   1.27770e+01       73918.1940     0070
   1.9065116   1.10167e+01       73929.2400     0069
   1.9061482   1.17220e+01       74161.4590     0047
   1.9057849   1.17548e+01       73896.1140     0072
   1.9054218   1.18031e+01       73962.3960     0066
   1.9050588   1.23776e+01       73874.0390     0074
   1.9046959   1.19927e+01       73929.2400     0069
   1.9043332   1.12026e+01       73940.2890     0068
   1.9039706   1.12777e+01       73951.3410     0067
   1.9036082   1.00361e+01       73907.1520     0071
   1.9032459   1.04636e+01       73951.3410     0067
   1.9028837   1.00666e+01       74017.6010     0061
   1.9025217   1.07648e+01       73907.1520     0071
   1.9021598   1.19833e+01       73885.0760     0073
   1.9017981   1.15304e+01       73896.1140     0072
   1.9014364   1.00057e+01       74039.4980     0059
   1.9010750   1.07433e+01       73984.5060     0064
   1.9007136   1.09273e+01       74006.5900     0062
   1.9003524   1.00269e+01       73907.1520     0071
   1.8999914   1.17295e+01       73885.0760     0073
   1.8996304   1.13926e+01       73918.1940     0070
   1.8992696   1.01487e+01       73962.3960     0066
   1.8989090   1.14784e+01       74028.5760     0060
   1.8985485   1.06580e+01       73929.2400     0069
   1.8981881   1.03331e+01       74082.3420     0055
   1.8978278   1.23325e+01       73995.5550     0063
   1.8974677   1.10746e+01       73918.1940     0070
   1.8971078   1.17749e+01       73929.2400     0069
   1.8967479   1.31332e+01       73896.1140     0072
   1.8963882   1.12105e+01       74152.1070     0048
   1.8960287   1.21865e+01       73907.1520     0071
   1.8956693   1.23533e+01       73896.1140     0072
   1.8953100   1.15146e+01       73874.0390     0074
   1.8949508   1.18157e+01       74039.4980     0059
   1.8945918   1.08089e+01       73929.2400     0069
   1.8942329   1.11306e+01       74050.3530     0058
   1.8938742   1.00674e+01       74188.6860     0044
   1.8935156   1.14297e+01       74006.5900     0062
   1.8931571   1.01891e+01       73907.1520     0071
   1.8927988   1.00223e+01       74142.6040     0049
   1.8924406   1.09992e+01       74082.3420     0055
   1.8920825   1.06151e+01       74170.6680     0046
   1.8917246   1.13544e+01       74006.5900     0062
   1.8913668   1.11668e+01       73962.3960     0066
   1.8910091   1.03526e+01       73918.1940     0070
   1.8906516   1.13116e+01       73951.3410     0067
   1.8902942   1.14670e+01       73984.5060     0064
   1.8899369   1.16319e+01       73973.4520     0065
   1.8895798   1.08780e+01       73885.0760     0073
   1.8892228   1.24152e+01       73962.3960     0066
   1.8888660   1.00968e+01       74248.5570     0037
   1.8885093   1.13684e+01       73929.2400     0069
   1.8881527   1.02336e+01       73918.1940     0070
   1.8877963   1.10591e+01       73940.2890     0068
   1.8874399   1.07858e+01       73984.5060     0064
   1.8870838   1.20752e+01       74103.0370     0053
   1.8867277   1.20944e+01       73951.3410     0067
   1.8863718   1.19074e+01       73885.0760     0073
   1.8860160   1.24093e+01       73951.3410     0067
   1.8856604   1.12066e+01       74071.7930     0056
   1.8853049   1.06636e+01       73951.3410     0067
   1.8849495   1.02275e+01       74006.5900     0062
   1.8845943   1.26955e+01       73929.2400     0069
   1.8842392   1.24089e+01       73918.1940     0070
   1.8838842   1.32322e+01       73896.1140     0072
   1.8835294   1.14360e+01       73929.2400     0069
   1.8831747   1.13452e+01       73896.1140     0072
   1.8828201   1.13554e+01       74028.5760     0060
   1.8824657   1.13671e+01       74017.6010     0061
   1.8821114   1.05916e+01       73929.2400     0069
   1.8817572   1.08941e+01       74142.6040     0049
   1.8814032   1.18422e+01       73984.5060     0064
   1.8810493   1.01735e+01       73973.4520     0065
   1.8806955   1.08521e+01       73907.1520     0071
   1.8803419   1.21791e+01       74006.5900     0062
   1.8799884   1.11209e+01       73940.2890     0068
   1.8796350   1.05086e+01       73940.2890     0068
   1.8792818   1.21245e+01       73940.2890     0068
   1.8789287   1.31326e+01       73907.1520     0071
   1.8785757   1.16134e+01       73995.5550     0063
   1.8782229   1.24968e+01       73929.2400     0069
   1.8778702   1.26395e+01       73940.2890     0068
   1.8775176   1.18138e+01       73907.1520     0071
   1.8771651   1.24162e+01       73929.2400     0069
   1.8768128   1.14011e+01       73962.3960     0066
   1.8764607   1.21852e+01       73951.3410     0067
   1.8761086   1.15167e+01       73962.3960     0066
   1.8757567   1.15330e+01       74113.1630     0052
   1.8754049   1.29897e+01       73995.5550     0063
   1.8750533   1.08694e+01       74061.1240     0057
   1.8747018   1.07059e+01       73929.2400     0069
   1.8743504   1.14169e+01       73918.1940     0070
   1.8739991   1.09350e+01       74223.3880     0040
   1.8736480   1.10530e+01       74132.9480     0050
   1.8732970   1.22083e+01       74006.5900     0062
   1.8729461   1.15129e+01       73940.2890     0068
   1.8725954   1.26202e+01       73918.1940     0070
   1.8722448   1.05678e+01       73951.3410     0067
   1.8718944   1.14000e+01       73962.3960     0066
   1.8715440   1.14593e+01       74017.6010     0061
   1.8711938   1.25709e+01       73951.3410     0067
   1.8708438   1.15922e+01       73951.3410     0067
   1.8704938   1.22310e+01       73896.1140     0072
   1.8701440   1.03801e+01       73940.2890     0068
   1.8697943   1.19163e+01       73973.4520     0065
   1.8694448   1.11418e+01       73896.1140     0072
   1.8690954   1.10018e+01       73984.5060     0064
   1.8687461   1.13002e+01       74006.5900     0062
   1.8683969   1.03142e+01       73929.2400     0069
   1.8680479   1.06363e+01       74028.5760     0060
   1.8676990   1.10205e+01       73929.2400     0069
   1.8673502   1.16516e+01       73929.2400     0069
   1.8670016   1.15774e+01       73929.2400     0069
   1.8666531   1.05150e+01       74223.3880     0040
   1.8663047   1.26861e+01       73896.1140     0072
   1.8659565   1.02052e+01       74071.7930     0056
   1.8656084   1.08369e+01       74050.3530     0058
   1.8652604   1.07011e+01       73984.5060     0064
   1.8649125   1.20403e+01       73896.1140     0072
   1.8645648   1.12813e+01       74017.6010     0061
   1.8642172   1.04445e+01       74123.1350     0051
   1.8638697   1.11006e+01       74017.6010     0061
   1.8635224   1.07782e+01       74170.6680     0046
   1.8631752   1.07444e+01       74152.1070     0048
   1.8628281   1.03914e+01       73973.4520     0065
   1.8624812   1.10413e+01       73929.2400     0069
   1.8621343   1.23841e+01       73907.1520     0071
   1.8617877   1.13900e+01       73929.2400     0069
   1.8614411   1.03974e+01       73973.4520     0065
   1.8610947   1.07240e+01       74050.3530     0058
   1.8607484   1.30116e+01       73962.3960     0066
   1.8604022   1.15748e+01       73962.3960     0066
   1.8600561   1.07152e+01       74179.7390     0045
   1.8597102   1.14707e+01       73918.1940     0070
   1.8593644   1.07448e+01       74103.0370     0053
   1.8590188   1.01282e+01       73973.4520     0065
   1.8586732   1.16231e+01       74028.5760     0060
   1.8583278   1.15453e+01       74103.0370     0053
   1.8579826   1.02954e+01       74082.3420     0055
   1.8576374   1.10762e+01       73951.3410     0067
   1.8572924   1.13917e+01       73973.4520     0065
   1.8569475   1.18867e+01       73995.5550     0063
   1.8566028   1.10165e+01       73984.5060     0064
   1.8562581   1.10701e+01       74061.1240     0057
   1.8559136   1.01174e+01       74006.5900     0062
   1.8555692   1.20121e+01       73907.1520     0071
   1.8552250   1.13387e+01       73951.3410     0067
   1.8548809   1.16613e+01       73907.1520     0071
   1.8545369   1.14241e+01       73907.1520     0071
   1.8541930   1.02942e+01       74071.7930     0056
   1.8538493   1.12041e+01       74082.3420     0055
   1.8535057   1.06997e+01       73929.2400     0069
   1.8531622   1.20174e+01       74039.4980     0059
   1.8528188   1.14058e+01       73918.1940     0070
   1.8524756   1.01147e+01       73918.1940     0070
   1.8521325   1.29610e+01       73896.1140     0072
   1.8517895   1.00494e+01       73929.2400     0069
   1.8514467   1.12332e+01       73962.3960     0066
   1.8511039   1.13216e+01       73885.0760     0073
   1.8507613   1.23207e+01       74039.4980     0059
   1.8504189   1.21100e+01       74017.6010     0061
   1.8500765   1.02706e+01       74082.3420     0055
   1.8497343   1.14968e+01       73973.4520     0065
   1.8493922   1.06662e+01       73940.2890     0068
   1.8490503   1.15308e+01       74017.6010     0061
   1.8487084   1.22175e+01       73951.3410     0067
   1.8483667   1.20243e+01       74017.6010     0061
   1.8480251   1.17603e+01       74006.5900     0062
   1.8476837   1.13681e+01       74028.5760     0060
   1.8473423   1.00262e+01       74039.4980     0059
   1.8470011   1.19787e+01       74071.7930     0056
   1.8466601   1.05196e+01       74152.1070     0048
   1.8463191   1.11886e+01       73929.2400     0069
   1.8459783   1.18561e+01       73940.2890     0068
   1.8456376   1.08201e+01       74017.6010     0061
   1.8452970   1.14476e+01       73973.4520     0065
   1.8449566   1.01078e+01       73973.4520     0065
   1.8446162   1.07450e+01       73973.4520     0065
   1.8442760   1.07349e+01       73907.1520     0071
   1.8439360   1.19734e+01       73984.5060     0064
   1.8435960   1.14029e+01       73929.2400     0069
   1.8432562   1.23255e+01       73951.3410     0067
   1.8429165   1.12452e+01       74082.3420     0055
   1.8425769   1.11674e+01       73940.2890     0068
   1.8422375   1.19929e+01       73929.2400     0069
   1.8418982   1.01523e+01       73973.4520     0065
   1.8415590   1.00769e+01       73951.3410     0067
   1.8412199   1.08548e+01       73907.1520     0071
   1.8408809   1.20745e+01       73907.1520     0071
   1.8405421   1.04813e+01       73940.2890     0068
   1.8402034   1.14134e+01       73907.1520     0071
   1.8398649   1.13403e+01       73995.5550     0063
   1.8395264   1.09332e+01       73951.3410     0067
   1.8391881   1.07433e+01       74170.6680     0046
   1.8388499   1.03807e+01       73929.2400     0069
   1.8385118   1.04555e+01       74017.6010     0061
   1.8381739   1.18788e+01       73995.5550     0063
   1.8378360   1.01662e+01       73951.3410     0067
   1.8374983   1.10676e+01       74123.1350     0051
   1.8371608   1.05203e+01       74113.1630     0052
   1.8368233   1.05278e+01       73995.5550     0063
   1.8364860   1.21743e+01       74061.1240     0057
   1.8361488   1.21114e+01       73962.3960     0066
   1.8358117   1.08104e+01       73907.1520     0071
   1.8354747   1.24616e+01       73896.1140     0072
   1.8351379   1.03495e+01       73973.4520     0065
   1.8348012   1.06150e+01       73940.2890     0068
   1.8344646   1.21835e+01       73896.1140     0072
   1.8341281   1.14949e+01       73929.2400     0069
   1.8337918   1.20383e+01       74017.6010     0061
   1.8334556   1.31711e+01       73885.0760     0073
   1.8331195   1.09833e+01       73896.1140     0072
   1.8327835   1.03296e+01       73907.1520     0071
   1.8324477   1.10625e+01       73907.1520     0071
   1.8321119   1.06653e+01       73929.2400     0069
   1.8317763   1.24389e+01       73896.1140     0072
   1.8314408   1.17321e+01       74006.5900     0062
   1.8311055   1.03569e+01       73907.1520     0071
   1.8307703   1.11590e+01       73896.1140     0072
   1.8304351   1.04714e+01       74050.3530     0058
   1.8301002   1.07856e+01       73973.4520     0065
   1.8297653   1.27878e+01       73962.3960     0066
   1.8294305   1.29517e+01       73929.2400     0069
   1.8290959   1.17631e+01       73918.1940     0070
   1.8287614   1.19627e+01       73929.2400     0069
   1.8284271   1.05587e+01       73984.5060     0064
   1.8280928   1.20664e+01       73885.0760     0073
   1.8277587   1.22075e+01       73940.2890     0068
   1.8274247   1.18210e+01       74039.4980     0059
   1.8270908   1.04026e+01       74050.3530     0058
   1.8267570   1.05400e+01       73929.2400     0069
   1.8264234   1.00823e+01       74006.5900     0062
   1.8260898   1.25067e+01       73907.1520     0071
   1.8257564   1.17080e+01       73907.1520     0071
   1.8254232   1.09760e+01       73929.2400     0069
   1.8250900   1.06352e+01       74006.5900     0062
   1.8247570   1.21586e+01       73907.1520     0071
   1.8244241   1.11047e+01       73918.1940     0070
   1.8240913   1.22637e+01       73984.5060     0064
   1.8237586   1.15609e+01       73995.5550     0063
   1.8234261   1.14812e+01       73962.3960     0066
   1.8230936   1.10031e+01       73951.3410     0067
   1.8227613   1.11594e+01       74092.7600     0054
   1.8224291   1.03678e+01       73918.1940     0070
   1.8220971   1.04722e+01       74231.8440     0039
   1.8217651   1.06722e+01       73929.2400     0069
   1.8214333   1.09833e+01       73962.3960     0066
   1.8211016   1.20062e+01       73962.3960     0066
   1.8207700   1.00540e+01       73951.3410     0067
   1.8204386   1.17162e+01       73984.5060     0064
   1.8201072   1.05744e+01       73918.1940     0070
   1.8197760   1.06793e+01       74103.0370     0053
   1.8194449   1.10744e+01       73940.2890     0068
   1.8191139   1.01678e+01       73896.1140     0072
   1.8187831   1.07521e+01       74142.6040     0049
   1.8184523   1.14481e+01       73973.4520     0065
   1.8181217   1.02175e+01       73907.1520     0071
   1.8177912   1.00478e+01       74071.7930     0056
   1.8174608   1.05771e+01       73907.1520     0071
   1.8171306   1.12606e+01       73940.2890     0068
   1.8168004   1.25164e+01       73896.1140     0072
   1.8164704   1.00119e+01       73962.3960     0066
   1.8161405   1.01458e+01       73896.1140     0072
   1.8158108   1.10714e+01       73918.1940     0070
   1.8154811   1.17127e+01       73962.3960     0066
   1.8151516   1.06580e+01       73995.5550     0063
   1.8148221   1.10531e+01       73918.1940     0070
   1.8144928   1.09009e+01       73863.0110     0075
   1.8141637   1.20076e+01       74050.3530     0058
   1.8138346   1.20592e+01       73874.0390     0074
   1.8135057   1.06143e+01       74061.1240     0057
   1.8131769   1.15487e+01       73896.1140     0072
   1.8128481   1.15544e+01       73984.5060     0064
   1.8125196   1.13271e+01       74152.1070     0048
   1.8121911   1.15116e+01       73951.3410     0067
   1.8118628   1.04218e+01       73907.1520     0071
   1.8115345   1.00454e+01       74071.7930     0056
   1.8112064   1.23411e+01       74050.3530     0058
   1.8108784   1.05459e+01       73984.5060     0064
   1.8105506   1.02008e+01       74006.5900     0062
   1.8102228   1.19706e+01       73973.4520     0065
   1.8098952   1.02157e+01       74152.1070     0048
   1.8095677   1.04669e+01       73962.3960     0066
   1.8092403   1.17223e+01       73874.0390     0074
   1.8089130   1.13340e+01       73940.2890     0068
   1.8085859   1.14880e+01       74248.5570     0037
   1.8082588   1.24291e+01       73896.1140     0072
   1.8079319   1.12657e+01       73874.0390     0074
   1.8076051   1.01284e+01       74170.6680     0046
   1.8072784   1.19568e+01       74039.4980     0059
   1.8069518   1.03610e+01       73973.4520     0065
   1.8066254   1.10356e+01       73907.1520     0071
   1.8062991   1.20311e+01       73951.3410     0067
   1.8059728   1.24339e+01       73940.2890     0068
   1.8056467   1.21505e+01       74028.5760     0060
   1.8053208   1.06778e+01       73896.1140     0072
   1.8049949   1.17327e+01       73984.5060     0064
   1.8046692   1.04047e+01       74223.3880     0040
   1.8043435   1.09908e+01       73896.1140     0072
   1.8040180   1.15764e+01       73885.0760     0073
   1.8036927   1.02588e+01       73995.5550     0063
   1.8033674   1.04751e+01       73907.1520     0071
   1.8030422   1.00153e+01       73984.5060     0064
   1.8027172   1.00257e+01       73973.4520     0065
   1.8023923   1.09374e+01       73973.4520     0065
   1.8020675   1.12626e+01       73940.2890     0068
   1.8017428   1.08510e+01       73929.2400     0069
   1.8014182   1.30262e+01       73918.1940     0070
   1.8010938   1.05594e+01       74017.6010     0061
   1.8007694   1.11917e+01       73918.1940     0070
   1.8004452   1.05728e+01       74223.3880     0040
   1.8001211   1.17250e+01       73918.1940     0070
   1.7997971   1.12906e+01       74039.4980     0059
   1.7994732   1.19777e+01       73995.5550     0063
   1.7991495   1.11074e+01       74188.6860     0044
   1.7988259   1.20999e+01       73896.1140     0072
   1.7985023   1.12437e+01       73907.1520     0071
   1.7981789   1.21421e+01       73885.0760     0073
   1.7978556   1.09902e+01       73918.1940     0070
   1.7975325   1.30738e+01       73973.4520     0065
   1.7972094   1.09709e+01       73962.3960     0066
   1.7968865   1.00909e+01       74206.2310     0042
   1.7965637   1.20452e+01       73896.1140     0072
   1.7962410   1.11975e+01       73962.3960     0066
   1.7959184   1.27279e+01       73874.0390     0074
   1.7955959   1.27126e+01       73874.0390     0074
   1.7952735   1.04166e+01       74273.2400     0034
   1.7949513   1.18903e+01       73896.1140     0072
   1.7946292   1.19535e+01       73874.0390     0074
   1.7943072   1.10222e+01       73918.1940     0070
   1.7939853   1.17284e+01       73918.1940     0070
   1.7936635   1.20691e+01       73984.5060     0064
   1.7933418   1.05703e+01       73973.4520     0065
   1.7930203   1.02366e+01       73874.0390     0074
   1.7926988   1.08654e+01       73940.2890     0068
   1.7923775   1.14187e+01       73896.1140     0072
   1.7920563   1.13319e+01       74170.6680     0046
   1.7917352   1.06757e+01       73885.0760     0073
   1.7914142   1.07932e+01       74231.8440     0039
   1.7910934   1.21126e+01       73940.2890     0068
   1.7907726   1.28052e+01       73885.0760     0073
   1.7904520   1.05296e+01       74142.6040     0049
   1.7901315   1.04600e+01       73951.3410     0067
   1.7898111   1.32089e+01       73851.9820     0076
   1.7894908   1.20917e+01       73896.1140     0072
   1.7891706   1.05271e+01       73918.1940     0070
   1.7888506   1.04527e+01       74161.4590     0047
   1.7885306   1.15947e+01       73962.3960     0066
   1.7882108   1.10138e+01       74197.5110     0043
   1.7878911   1.11591e+01       73951.3410     0067
   1.7875715   1.23092e+01       73929.2400     0069
   1.7872520   1.05858e+01       73940.2890     0068
   1.7869326   1.18976e+01       73995.5550     0063
   1.7866134   1.24493e+01       73940.2890     0068
   1.7862943   1.01378e+01       74179.7390     0045
   1.7859752   1.06389e+01       74248.5570     0037
   1.7856563   1.28814e+01       73907.1520     0071
   1.7853375   1.12661e+01       73907.1520     0071
   1.7850188   1.11159e+01       73929.2400     0069
   1.7847003   1.02147e+01       74092.7600     0054
   1.7843818   1.12816e+01       73885.0760     0073
   1.7840634   1.25582e+01       73851.9820     0076
   1.7837452   1.06567e+01       74092.7600     0054
   1.7834271   1.12546e+01       73951.3410     0067
   1.7831091   1.04040e+01       73951.3410     0067
   1.7827912   1.16389e+01       73951.3410     0067
   1.7824734   1.13906e+01       74082.3420     0055
   1.7821558   1.27092e+01       73863.0110     0075
   1.7818382   1.22248e+01       73951.3410     0067
   1.7815208   1.27453e+01       73907.1520     0071
   1.7812034   1.18262e+01       74017.6010     0061
   1.7808862   1.16462e+01       73896.1140     0072
   1.7805691   1.17565e+01       73907.1520     0071
   1.7802521   1.09494e+01       73885.0760     0073
   1.7799353   1.26928e+01       73885.0760     0073
   1.7796185   1.14805e+01       73973.4520     0065
   1.7793019   1.25854e+01       73874.0390     0074
   1.7789853   1.01927e+01       73918.1940     0070
   1.7786689   1.03918e+01       73896.1140     0072
   1.7783526   1.07753e+01       73907.1520     0071
   1.7780364   1.11563e+01       74039.4980     0059
   1.7777203   1.20614e+01       73907.1520     0071
   1.7774043   1.12588e+01       73951.3410     0067
   1.7770885   1.07494e+01       73995.5550     0063
   1.7767727   1.00811e+01       74039.4980     0059
   1.7764571   1.05029e+01       74092.7600     0054
   1.7761416   1.13800e+01       73885.0760     0073
   1.7758262   1.01659e+01       73907.1520     0071
   1.7755109   1.22480e+01       73951.3410     0067
   1.7751957   1.16522e+01       74006.5900     0062
   1.7748806   1.15689e+01       73973.4520     0065
   1.7745656   1.08677e+01       73907.1520     0071
   1.7742508   1.16610e+01       73863.0110     0075
   1.7739360   1.05273e+01       73918.1940     0070
   1.7736214   1.13723e+01       73907.1520     0071
   1.7733069   1.02897e+01       73896.1140     0072
   1.7729925   1.14624e+01       73907.1520     0071
   1.7726782   1.01845e+01       73896.1140     0072
   1.7723640   1.01773e+01       73929.2400     0069
   1.7720499   1.01041e+01       73951.3410     0067
   1.7717360   1.07345e+01       73918.1940     0070
   1.7714221   1.31370e+01       73863.0110     0075
   1.7711084   1.09170e+01       74161.4590     0047
   1.7707948   1.02477e+01       73885.0760     0073
   1.7704812   1.09476e+01       73929.2400     0069
   1.7701678   1.01534e+01       73918.1940     0070
   1.7698546   1.05179e+01       73851.9820     0076
   1.7695414   1.12246e+01       73918.1940     0070
   1.7692283   1.01835e+01       73874.0390     0074
   1.7689153   1.18465e+01       73918.1940     0070
   1.7686025   1.01731e+01       73896.1140     0072
   1.7682897   1.34324e+01       73929.2400     0069
   1.7679771   1.34410e+01       73896.1140     0072
   1.7676646   1.10553e+01       73929.2400     0069
   1.7673522   1.14442e+01       73874.0390     0074
   1.7670399   1.24913e+01       73896.1140     0072
   1.7667277   1.18749e+01       73863.0110     0075
   1.7664156   1.15900e+01       73863.0110     0075
   1.7661037   1.06473e+01       73829.9370     0078
   1.7657918   1.30650e+01       73851.9820     0076
   1.7654801   1.10611e+01       73874.0390     0074
   1.7651684   1.00422e+01       73896.1140     0072
   1.7648569   1.18784e+01       73874.0390     0074
   1.7645455   1.18564e+01       74061.1240     0057
   1.7642342   1.15291e+01       74006.5900     0062
   1.7639230   1.15601e+01       73840.9570     0077
   1.7636119   1.20276e+01       73840.9570     0077
   1.7633009   1.06649e+01       74061.1240     0057
   1.7629900   1.03621e+01       73907.1520     0071
   1.7626793   1.04724e+01       73907.1520     0071
   1.7623686   1.13281e+01       73929.2400     0069
   1.7620581   1.03842e+01       73874.0390     0074
   1.7617477   1.25081e+01       73840.9570     0077
   1.7614373   1.09215e+01       73851.9820     0076
   1.7611271   1.08102e+01       73896.1140     0072
   1.7608170   1.13097e+01       73896.1140     0072
   1.7605070   1.31671e+01       73851.9820     0076
   1.7601971   1.03005e+01       73840.9570     0077
   1.7598874   1.16212e+01       73918.1940     0070
   1.7595777   1.05607e+01       73874.0390     0074
   1.7592681   1.31878e+01       73829.9370     0078
   1.7589587   1.31466e+01       73863.0110     0075
   1.7586494   1.31486e+01       73896.1140     0072
   1.7583401   1.02957e+01       73885.0760     0073
   1.7580310   1.09735e+01       73885.0760     0073
   1.7577220   1.19531e+01       73940.2890     0068
   1.7574131   1.06146e+01       73874.0390     0074
   1.7571043   1.18253e+01       73995.5550     0063
   1.7567956   1.02360e+01       73907.1520     0071
   1.7564870   1.06462e+01       73885.0760     0073
   1.7561786   1.08629e+01       74142.6040     0049
   1.7558702   1.11703e+01       73929.2400     0069
   1.7555619   1.22490e+01       73984.5060     0064
   1.7552538   1.29525e+01       73874.0390     0074
   1.7549458   1.07867e+01       73829.9370     0078
   1.7546378   1.01695e+01       73951.3410     0067
   1.7543300   1.14301e+01       73874.0390     0074
   1.7540223   1.16020e+01       73863.0110     0075
   1.7537147   1.14644e+01       73907.1520     0071
   1.7534072   1.04325e+01       73885.0760     0073
