#wvl [um]      Flux [erg/s/cm]
3.921289035    91645.2215        
3.919751987    81635.8043        
3.918216143    90391.0835        
3.916681503    93333.8177        
3.915148064    82668.1732        
3.913615825    91162.6382        
3.912084786    91082.3459        
3.910554943    85721.6278        
3.909026297    86908.6144        
3.907498846    80169.4837        
3.905972587    91181.2269        
3.904447521    76841.0315        
3.902923645    82597.6233        
3.901400958    89484.8187        
3.899879458    92603.8297        
3.898359145    88316.0151        
3.896840017    69451.0569        
3.895322072    92675.6218        
3.89380531     92443.0041        
3.892289728    93278.2693        
3.890775325    79143.8367        
3.889262101    91477.2259        
3.887750053    89883.1893        
3.88623918     83922.381         
3.884729482    82417.4243        
3.883220955    93666.2928        
3.8817136      88149.3989        
3.880207415    94017.1366        
3.878702398    94266.2839        
3.877198548    93560.1473        
3.875695864    83923.0782        
3.874194344    89526.3944        
3.872693987    86497.8213        
3.871194791    92335.1311        
3.869696756    83495.8813        
3.86819988     92253.5905        
3.866704162    94853.5193        
3.8652096      88496.2046        
3.863716192    76584.3163        
3.862223939    88017.5884        
3.860732837    93983.8527        
3.859242887    92228.2282        
3.857754086    82927.6889        
3.856266433    93873.3116        
3.854779927    92624.2711        
3.853294567    93558.6699        
3.851810351    92311.9149        
3.850327278    94997.0925        
3.848845346    83172.9594        
3.847364555    82491.5527        
3.845884903    85853.2387        
3.844406389    94136.8782        
3.842929011    93546.3057        
3.841452768    93776.4021        
3.839977658    88213.3991        
3.838503681    86659.7392        
3.837030836    93621.3688        
3.83555912     92830.1486        
3.834088533    80607.9606        
3.832619073    67228.837         
3.831150738    88977.4326        
3.829683529    86809.9255        
3.828217443    91570.2994        
3.826752479    83713.4155        
3.825288635    93656.6757        
3.823825912    80929.7728        
3.822364306    87713.1382        
3.820903817    93768.978         
3.819444444    94906.9339        
3.817986186    77875.5146        
3.81652904     90321.7462        
3.815073007    92528.3486        
3.813618083    80394.2306        
3.81216427     93966.9108        
3.810711564    94679.2522        
3.809259965    92438.2484        
3.807809471    70381.0842        
3.806360082    93571.1291        
3.804911795    87863.3452        
3.80346461     85324.7495        
3.802018526    76138.0793        
3.800573541    91639.5319        
3.799129654    88718.0093        
3.797686863    91809.4061        
3.796245168    92421.1778        
3.794804568    94292.529         
3.79336506     57651.3711        
3.791926643    94684.8421        
3.790489318    95008.7563        
3.789053081    94447.1982        
3.787617933    89403.7416        
3.786183871    83884.908         
3.784750895    80146.2153        
3.783319003    90963.9721        
3.781888194    95118.734         
3.780458467    76590.5772        
3.77902982     91932.6462        
3.777602253    94249.5698        
3.776175764    94467.065         
3.774750352    95905.6166        
3.773326015    78113.491         
3.771902753    95382.894         
3.770480565    67817.6522        
3.769059448    88571.4832        
3.767639403    94866.2377        
3.766220427    94130.4761        
3.764802519    62652.3381        
3.763385679    93916.223         
3.761969904    95297.3955        
3.760555195    92487.4632        
3.759141549    93098.4096        
3.757728965    57790.8756        
3.756317443    91826.5674        
3.754906981    94557.0027        
3.753497577    86248.9977        
3.752089232    93272.4497        
3.750681942    66191.0582        
3.749275708    94310.1272        
3.747870528    94368.5797        
3.746466401    91926.6159        
3.745063326    88876.5441        
3.743661301    94577.9772        
3.742260325    84728.3021        
3.740860398    69637.9309        
3.739461518    94891.8463        
3.738063683    60210.2144        
3.736666893    95182.2903        
3.735271147    81129.7419        
3.733876443    76210.6429        
3.73248278     91768.2485        
3.731090157    94619.2245        
3.729698573    93307.1358        
3.728308026    89388.8816        
3.726918516    85427.2789        
3.725530041    92237.9641        
3.724142601    92753.3523        
3.722756193    82005.623         
3.721370818    95221.1368        
3.719986473    94840.885         
3.718603157    93305.2034        
3.717220871    70742.8132        
3.715839611    91894.0491        
3.714459377    68499.2975        
3.713080169    91072.1868        
3.711701984    93777.9547        
3.710324822    91412.9156        
3.708948682    91861.86          
3.707573562    50350.1429        
3.706199461    92316.9028        
3.704826378    91827.5145        
3.703454313    88950.2924        
3.702083263    95961.7977        
3.700713228    95281.3829        
3.699344207    91306.2549        
3.697976198    89825.2095        
3.696609201    90522.0446        
3.695243214    90356.6551        
3.693878236    65728.545         
3.692514267    86137.329         
3.691151304    91856.6726        
3.689789347    51898.7886        
3.688428394    91077.9661        
3.687068445    95606.2898        
3.685709499    91041.3657        
3.684351554    79754.6336        
3.682994609    83430.8987        
3.681638664    86581.7594        
3.680283716    93308.5373        
3.678929766    91159.9851        
3.677576811    66027.3257        
3.676224851    91889.2721        
3.674873885    89110.5611        
3.673523911    76170.3527        
3.672174929    91128.5371        
3.670826937    90327.3214        
3.669479935    93191.4589        
3.66813392     94985.9281        
3.666788893    92803.439         
3.665444852    91215.7069        
3.664101795    80632.5636        
3.662759723    89566.7881        
3.661418633    89207.3859        
3.660078525    91915.3377        
3.658739398    92745.1958        
3.65740125     91009.2934        
3.656064081    88250.3524        
3.654727889    85487.168         
3.653392673    83250.9337        
3.652058433    91566.836         
3.650725167    72365.1423        
3.649392874    86619.364         
3.648061553    74395.3863        
3.646731203    71641.9714        
3.645401823    88804.902         
3.644073412    94317.4431        
3.642745968    95507.6077        
3.641419492    87702.5075        
3.640093981    88705.7657        
3.638769434    92198.0646        
3.637445852    74085.1723        
3.636123232    91248.2984        
3.634801573    94251.7521        
3.633480875    86680.7398        
3.632161136    88920.529         
3.630842355    91847.3888        
3.629524532    94464.0587        
3.628207665    94569.7343        
3.626891754    75344.1862        
3.625576796    79853.6287        
3.624262792    49469.6618        
3.62294974     59899.3491        
3.621637639    92665.5629        
3.620326488    80187.5921        
3.619016286    88468.8225        
3.617707032    66140.8905        
3.616398724    51096.5556        
3.615091363    94759.072         
3.613784947    75477.5916        
3.612479475    93466.8948        
3.611174945    67035.8136        
3.609871357    96907.9174        
3.60856871     91452.083         
3.607267003    91998.7652        
3.605966235    92613.2874        
3.604666405    90943.2358        
3.603367511    85737.2829        
3.602069553    85885.7748        
3.600772529    67860.9658        
3.59947644     51225.7871        
3.598181283    72032.3373        
3.596887058    73984.9309        
3.595593763    71621.6432        
3.594301399    91809.392         
3.593009962    84059.6072        
3.591719454    87741.7636        
3.590429872    88765.2684        
3.589141216    92391.4564        
3.587853485    68001.3941        
3.586566678    81729.0829        
3.585280793    93890.972         
3.58399583     92560.7776        
3.582711787    51445.0936        
3.581428664    82090.0055        
3.580146461    86910.2087        
3.578865174    86935.4901        
3.577584805    68582.7743        
3.576305351    80428.2997        
3.575026813    93395.1933        
3.573749188    91728.3326        
3.572472476    90531.882         
3.571196676    67309.1902        
3.569921786    80229.3621        
3.568647807    74228.8462        
3.567374737    81227.8792        
3.566102574    88269.6075        
3.564831319    58791.8706        
3.563560969    74171.1084        
3.562291525    91411.5456        
3.561022985    81029.4366        
3.559755348    77059.593         
3.558488613    88877.777         
3.557222779    84811.0441        
3.555957846    66537.9313        
3.554693812    90601.6151        
3.553430676    93594.0999        
3.552168437    90778.8742        
3.550907095    84838.7783        
3.549646649    82462.9067        
3.548387097    89855.1258        
3.547128438    63374.2757        
3.545870672    90790.6083        
3.544613798    86164.5911        
3.543357815    90863.7379        
3.542102721    86502.258         
3.540848516    90535.0629        
3.539595199    91935.2932        
3.538342769    62032.1034        
3.537091225    84509.6324        
3.535840566    64025.2212        
3.534590791    84536.1255        
3.533341899    83886.1897        
3.532093889    78332.6218        
3.530846761    55258.701         
3.529600513    87498.9271        
3.528355145    49268.6369        
3.527110655    52216.3135        
3.525867043    94121.868         
3.524624307    92833.3284        
3.523382447    89031.1051        
3.522141462    91133.4941        
3.520901351    49828.6992        
3.519662112    85416.7392        
3.518423746    90780.3418        
3.517186251    43342.5605        
3.515949626    87054.3686        
3.51471387     82765.1374        
3.513478983    91810.2055        
3.512244963    49722.3779        
3.51101181     66656.007         
3.509779522    87898.3619        
3.508548099    45689.9907        
3.50731754     81145.6998        
3.506087843    93103.2108        
3.504859009    60904.9103        
3.503631036    91871.0797        
3.502403923    92453.5397        
3.501177669    89914.0803        
3.499952273    66902.6452        
3.498727735    87539.2515        
3.497504054    93091.0799        
3.496281228    94759.7782        
3.495059257    63682.218         
3.49383814     47259.0766        
3.492617876    82537.8812        
3.491398464    77305.1168        
3.490179903    81365.6169        
3.488962192    90857.3227        
3.487745331    66468.2504        
3.486529319    45085.8136        
3.485314154    91899.0282        
3.484099835    94821.2205        
3.482886363    78273.9212        
3.481673736    81620.4895        
3.480461952    73814.872         
3.479251012    87148.2056        
3.478040914    93548.8268        
3.476831658    59853.6525        
3.475623242    91910.5089        
3.474415666    94259.3575        
3.473208929    62620.2206        
3.47200303     93755.7912        
3.470797968    92290.0216        
3.469593742    84424.0948        
3.468390352    91617.0318        
3.467187795    88500.56          
3.465986073    73598.3287        
3.464785183    61209.3863        
3.463585125    88276.4863        
3.462385899    41428.0538        
3.461187502    87532.1179        
3.459989935    43054.3416        
3.458793196    87459.5386        
3.457597284    77758.3174        
3.4564022      82468.4387        
3.455207941    92283.7629        
3.454014507    86377.319         
3.452821897    79296.858         
3.451630111    88173.5872        
3.450439147    94022.8753        
