#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
0.8241861162   1466.36797        1465.72269        1463.64912        1459.22311        1442.72304        
0.8241181935   1467.39533        1466.59408        1463.97025        1458.19738        1436.5327         
0.824050282    1467.05858        1466.28169        1463.75577        1458.30014        1438.51783        
0.8239823818   1454.50032        1453.25588        1448.91245        1437.95727        1388.09178        
0.8239144927   1463.89237        1463.37369        1461.71975        1458.27975        1446.24759        
0.8238466147   1441.86482        1440.3568         1434.87929        1420.02438        1347.31285        
0.823778748    1465.71392        1465.09348        1463.11165        1459.03506        1445.82769        
0.8237108925   1462.16656        1461.51728        1459.40018        1454.78043        1437.60175        
0.8236430481   1457.22638        1456.29629        1453.13187        1445.55767        1413.25469        
0.8235752149   1446.77591        1445.26888        1439.98212        1426.55883        1365.56713        
0.8235073929   1456.45461        1455.58728        1452.67658        1445.91931        1418.22005        
0.823439582    1425.23585        1423.04713        1415.03465        1393.08866        1287.03703        
0.8233717823   1448.50347        1447.77148        1445.1675         1438.35865        1405.85504        
0.8233039938   1448.417          1447.18105        1442.88219        1432.16193        1384.40011        
0.8232362164   1451.73495        1450.66563        1446.99379        1438.06979        1399.55951        
0.8231684502   1454.38764        1453.6016         1450.95953        1444.8312         1420.15613        
0.8231006951   1363.78093        1358.16352        1337.51012        1281.24862        1032.94491        
0.8230329512   1136.06834        1119.69473        1061.42279        918.292752        496.349785        
0.8229652185   1448.38221        1447.49513        1444.43279        1436.91958        1404.11679        
0.8228974969   1452.13924        1451.47645        1449.28461        1444.36162        1425.33633        
0.8228297864   1447.38365        1446.32348        1442.71856        1434.11718        1397.73101        
0.8227620871   1448.17973        1447.24207        1444.08675        1436.72231        1406.46103        
0.8226943989   1444.8376         1444.07399        1441.43828        1434.93564        1406.03892        
0.8226267219   1405.63537        1402.5651         1391.38073        1361.07567        1218.11881        
0.822559056    1445.26622        1443.90585        1439.30614        1428.49414        1384.10261        
0.8224914012   1451.5991         1450.51787        1447.02431        1439.63319        1414.05266        
0.8224237576   1455.52693        1454.77412        1452.47035        1448.26511        1438.3573         
0.8223561251   1441.66825        1440.62085        1437.10534        1428.85686        1393.97573        
0.8222885037   1435.90443        1434.41283        1429.34743        1417.21149        1364.701          
0.8222208934   1432.4056         1430.42226        1423.59365        1406.88506        1334.32752        
0.8221532942   1430.5881         1428.86554        1422.95042        1408.44252        1343.85675        
0.8220857062   1448.7361         1447.80135        1444.84617        1438.9118         1420.37375        
0.8220181292   1444.30948        1443.50633        1440.93179        1435.51948        1416.48523        
0.8219505634   1432.18187        1431.23637        1427.97653        1419.85616        1382.53166        
0.8218830087   1443.48205        1442.54595        1439.54913        1433.31231        1412.06285        
0.8218154651   1443.92568        1442.76904        1439.03029        1431.11511        1403.80044        
0.8217479326   1425.14093        1423.67106        1418.59545        1405.94204        1348.0744         
0.8216804111   1403.49705        1400.74342        1390.87624        1364.79835        1243.31968        
0.8216129008   1442.13738        1441.31386        1438.70267        1433.39239        1416.20459        
0.8215454016   1398.52211        1395.6028         1385.11382        1357.27185        1227.69824        
0.8214779134   1427.77627        1426.10828        1420.4108         1406.67974        1347.93892        
0.8214104364   1444.02353        1443.17768        1440.5442         1435.49863        1421.89698        
0.8213429704   1422.75542        1421.51207        1417.18083        1406.23275        1355.73218        
0.8212755155   1436.72003        1435.79907        1432.82976        1426.5551         1404.80327        
0.8212080717   1432.28937        1431.48706        1428.89474        1423.31118        1402.39468        
0.821140639    1389.37462        1386.2566         1375.00495        1344.95801        1205.36978        
0.8210732173   1427.2121         1426.20921        1422.8686         1415.1604         1383.16614        
0.8210058068   1420.91753        1419.40291        1414.19569        1401.46537        1345.77638        
0.8209384072   1422.8938         1421.8878         1418.44718        1410.06812        1373.08173        
0.8208710188   1433.90732        1433.08976        1430.48905        1425.17293        1407.984          
0.8208036414   1431.75199        1430.92033        1428.29078        1422.97359        1405.684          
0.8207362751   1429.34898        1428.45138        1425.54661        1419.32204        1396.82131        
0.8206689198   1421.29919        1420.44643        1417.59069        1410.88572        1382.08023        
0.8206015756   1380.89054        1377.71169        1366.20239        1335.31368        1191.8507         
0.8205342424   1411.13398        1409.79619        1405.12915        1393.28187        1338.15546        
0.8204669203   1425.08558        1424.11357        1420.93074        1413.93018        1387.59076        
0.8203996092   1417.5946         1416.54584        1413.00257        1404.58292        1368.31546        
0.8203323092   1426.02552        1425.31484        1423.05816        1418.45422        1403.42785        
0.8202650202   1420.006          1419.45212        1417.63878        1413.59904        1397.64809        
0.8201977422   1417.34707        1416.23166        1412.45531        1403.51407        1365.98383        
0.8201304753   1408.22222        1406.87077        1402.16921        1390.33668        1336.12006        
0.8200632194   1426.73798        1426.02416        1423.7987         1419.5266         1408.05119        
0.8199959746   1157.87145        1143.88104        1093.64013        966.99036         560.914202        
0.8199287407   1411.70862        1410.50042        1406.38424        1396.50012        1354.05456        
0.8198615179   1404.24667        1402.71015        1397.33125        1383.70696        1321.70023        
0.8197943062   1419.10896        1418.60976        1417.04502        1413.95496        1404.60797        
0.8197271054   1412.3881         1411.89168        1410.24026        1406.42738        1390.54401        
0.8196599156   1386.03368        1383.78014        1375.6658         1354.05947        1252.36755        
0.8195927369   1398.89561        1397.19127        1391.21712        1376.0325         1306.53039        
0.8195255692   1412.18394        1411.45479        1409.09261        1403.95249        1384.21745        
0.8194584125   1415.0886         1414.10474        1410.91514        1404.06833        1379.41559        
0.8193912668   1421.28932        1420.54753        1418.2799         1414.14604        1404.44659        
0.8193241321   1418.5945         1417.7538         1415.12348        1409.99019        1395.18743        
0.8192570084   1415.5263         1414.5849         1411.5982         1405.55034        1386.30978        
0.8191898957   1410.0963         1409.21297        1406.30897        1399.84995        1375.12397        
0.819122794    1408.14083        1407.4111         1405.01738        1399.68781        1378.96966        
0.8190557032   1405.21534        1403.88008        1399.43822        1389.31674        1348.94474        
0.8189886235   1413.22847        1412.10293        1408.50452        1401.08293        1376.64925        
0.8189215548   1405.52988        1404.28809        1400.22737        1391.28837        1357.05194        
0.818854497    1406.5375         1405.57389        1402.51118        1396.16568        1373.63699        
0.8187874502   1398.56177        1396.90133        1391.30627        1378.18516        1323.80899        
0.8187204144   1409.61355        1408.39216        1404.46204        1396.23117        1368.35081        
0.8186533896   1405.47449        1404.23912        1400.19704        1391.35652        1358.75162        
0.8185863757   1397.74023        1396.8274         1393.77428        1386.63714        1356.30602        
0.8185193729   1371.87525        1369.28988        1360.05661        1335.84369        1223.95705        
0.818452381    1375.98469        1373.826          1366.12799        1345.92871        1251.12928        
0.8183854      1405.01836        1404.41473        1402.55969        1399.07422        1389.58399        
0.81831843     1404.33315        1403.33149        1400.11577        1393.40059        1370.72114        
0.818251471    1402.10798        1401.04563        1397.6238         1390.40952        1365.31636        
0.8181845229   1402.2446         1401.33421        1398.43203        1392.46674        1372.77259        
0.8181175858   1384.1257         1382.71898        1377.80871        1365.3734         1308.15987        
0.8180506596   1395.67093        1394.81285        1391.97348        1385.55117        1360.12018        
0.8179837444   1397.03216        1396.24002        1393.65723        1388.03641        1367.35331        
0.8179168402   1365.15961        1363.21884        1356.12319        1336.68711        1242.22663        
0.8178499468   1377.89887        1376.49685        1371.54585        1358.7139         1298.13866        
0.8177830645   1392.08717        1391.0157         1387.45988        1379.40613        1347.66992        
0.817716193    1379.17941        1377.89593        1373.41528        1362.02287        1308.94764        
0.8176493325   1383.35902        1382.23465        1378.38128        1368.94307        1326.83785        
0.8175824829   1389.01587        1387.89046        1384.15749        1375.68589        1341.91539        
0.8175156443   1398.14507        1397.4361         1395.26075        1391.2423         1381.25373        
0.8174488166   1394.01349        1393.19519        1390.59936        1385.31435        1368.1042         
0.8173819998   1392.79404        1391.98419        1389.41967        1384.23226        1367.55335        
0.8173151939   1367.18843        1365.14327        1357.89551        1339.14924        1252.99497        
0.8172483989   1338.22832        1334.97102        1323.04604        1290.53841        1139.02362        
0.8171816149   1388.90537        1388.32994        1386.48335        1382.62303        1369.57283        
0.8171148418   1368.4999         1367.05929        1361.94652        1348.57603        1284.98176        
0.8170480796   1366.68732        1364.85723        1358.4266         1341.98948        1266.57037        
0.8169813283   1382.85551        1381.54099        1377.1505         1367.08288        1326.95543        
0.8169145879   1383.58417        1382.3611         1378.32422        1369.3024         1334.65176        
0.8168478584   1383.37913        1382.39861        1379.22809        1372.43076        1347.40344        
0.8167811398   1378.7346         1377.4474         1373.09464        1362.82942        1320.15416        
0.8167144321   1378.67055        1377.94772        1375.53347        1369.94681        1346.89545        
0.8166477353   1378.39933        1377.77526        1375.706          1370.98871        1351.90816        
0.8165810494   1382.60664        1381.76945        1379.07413        1373.40484        1353.86514        
0.8165143744   1385.4297         1384.6989         1382.3967         1377.84934        1364.62149        
0.8164477102   1371.96895        1371.21279        1368.60562        1362.14667        1332.89365        
0.816381057    1373.72911        1373.18561        1371.34009        1366.90762        1347.60947        
0.8163144146   1344.50314        1342.04711        1333.20117        1309.64937        1199.51296        
0.8162477831   1383.93744        1383.13633        1380.61204        1375.63111        1361.30072        
0.8161811625   1339.81895        1337.03181        1327.04184        1300.65806        1178.4816         
0.8161145528   1366.46104        1365.21484        1360.93499        1350.46548        1304.30374        
0.8160479539   1356.22518        1354.832          1349.8485         1336.66591        1273.57409        
0.815981366    1375.01329        1374.32123        1372.09241        1367.3837         1350.95824        
0.8159147888   1353.64024        1351.88562        1345.68703        1329.68141        1255.28267        
0.8158482226   1373.73839        1372.80424        1369.75165        1363.09389        1338.68481        
0.8157816672   1377.2398         1376.53629        1374.32373        1369.96856        1357.36608        
0.8157151226   1336.76269        1334.48967        1326.18227        1303.50784        1194.59488        
0.8156485889   1368.31365        1367.56818        1365.08027        1359.3709         1336.50141        
0.8155820661   1367.89938        1366.94933        1363.80798        1356.73574        1328.94644        
0.8155155541   1367.84863        1366.93452        1363.92353        1357.20458        1331.2975         
0.815449053    1368.65133        1367.86469        1365.30296        1359.72107        1338.97034        
0.8153825627   1357.92157        1356.34857        1350.94986        1337.82516        1281.11701        
0.8153160832   1363.26574        1362.21933        1358.72484        1350.66963        1317.85051        
0.8152496146   1365.04906        1364.19835        1361.39501        1355.14539        1331.20649        
0.8151831568   1349.65348        1348.44946        1344.16523        1332.92222        1279.12569        
0.8151167099   1356.85285        1355.74746        1351.93711        1342.57995        1301.4707         
0.8150502738   1359.06553        1358.55674        1356.84292        1352.77988        1335.28095        
0.8149838485   1364.74285        1363.9615         1361.43441        1356.06494        1337.38265        
0.814917434    1364.89017        1364.23047        1362.13431        1357.85799        1344.04814        
0.8148510304   1350.50085        1349.43334        1345.73717        1336.49061        1294.03093        
0.8147846376   1360.97985        1360.00845        1356.82638        1349.84565        1323.89203        
0.8147182556   1361.87205        1360.89433        1357.68835        1350.66798        1325.10536        
0.8146518844   1357.57754        1357.05141        1355.34755        1351.66286        1337.88907        
0.8145855241   1355.29463        1354.7812         1353.06829        1349.11218        1332.89239        
0.8145191745   1357.19715        1356.41167        1353.83616        1348.1701         1326.98788        
0.8144528358   1351.56986        1350.71578        1347.81823        1340.90876        1311.40258        
0.8143865078   1354.31179        1353.52178        1350.88556        1344.84214        1320.69338        
0.8143201907   1351.04965        1350.25444        1347.55859        1341.14426        1313.92431        
0.8142538844   1352.79415        1351.99887        1349.32717        1343.12341        1318.0169         
0.8141875888   1322.20425        1320.24529        1313.04198        1293.17385        1196.61297        
0.8141213041   1356.65675        1356.04432        1354.09742        1350.14815        1337.84653        
0.8140550301   1356.26578        1355.62147        1353.59064        1349.55127        1337.35594        
0.813988767    1339.96035        1338.4409         1333.14659        1319.88468        1260.51552        
0.8139225146   1352.41696        1351.73739        1349.53613        1344.8445         1328.44268        
0.813856273    1347.66184        1347.33528        1346.26165        1343.863          1334.54215        
0.8137900422   1339.88855        1338.75585        1334.78717        1324.74899        1279.28419        
0.8137238221   1227.69441        1220.69133        1195.00985        1126.0692         845.957319        
0.8136576129   1347.0017         1346.25988        1343.76953        1338.02065        1315.18251        
0.8135914144   1324.43177        1323.02038        1317.83837        1303.56815        1233.40685        
0.8135252267   1341.72043        1341.00833        1338.56982        1332.66555        1307.12978        
0.8134590497   1339.27661        1338.43136        1335.51064        1328.30019        1296.23316        
0.8133928836   1043.59439        1028.15253        973.261513        838.866575        446.990999        
0.8133267281   1340.13632        1339.61056        1337.8134         1333.47444        1314.74838        
0.8132605835   1335.02525        1334.46762        1332.48443        1327.29368        1302.39754        
0.8131944496   1346.08474        1345.58473        1344.01148        1340.9159         1332.05694        
0.8131283264   1325.29279        1323.55436        1317.45965        1301.99953        1231.95223        
0.813062214    1346.72549        1345.89113        1343.22825        1337.7888         1320.62247        
0.8129961124   1325.21907        1323.52347        1317.59918        1302.66284        1235.33512        
0.8129300215   1341.207          1340.75055        1339.32071        1336.48749        1327.75721        
0.8128639414   1339.56896        1338.80081        1336.28519        1330.76177        1310.22986        
0.8127978719   1336.4944         1335.56831        1332.47297        1325.34273        1296.58384        
0.8127318133   1218.52774        1211.41895        1185.44558        1115.93237        831.425771        
0.8126657653   1338.59804        1337.65183        1334.57097        1327.92548        1304.12459        
0.8125997281   1338.10049        1337.3454         1334.92114        1329.83579        1312.23913        
0.8125337017   1305.08274        1302.98579        1295.38237        1274.86501        1176.89223        
0.8124676859   1336.44544        1335.90312        1334.19169        1330.75115        1319.8331         
0.8124016809   1335.05628        1334.46846        1332.58915        1328.68873        1315.54624        
0.8123356866   1330.31161        1329.58931        1327.17311        1321.57397        1298.52602        
0.8122697031   1334.60177        1333.96886        1331.94934        1327.77694        1313.84325        
0.8122037302   1334.63261        1333.90999        1331.59601        1326.79135        1310.75112        
0.8121377681   1329.0884         1328.19183        1325.20817        1318.39628        1291.15188        
0.8120718167   1287.2363         1284.55881        1274.72315        1247.69093        1119.50861        
0.812005876    1320.85244        1319.67402        1315.59682        1305.49152        1260.39299        
0.811939946    1328.68513        1328.06601        1326.07983        1321.87846        1306.72331        
0.8118740267   1322.92259        1321.79971        1318.00343        1309.03378        1271.35685        
0.8118081181   1317.77706        1316.71326        1313.05712        1304.0474         1263.43565        
0.8117422202   1325.78134        1324.88506        1321.9183         1315.24478        1289.36566        
0.811676333    1329.37324        1328.75403        1326.76292        1322.61172        1308.97684        
0.8116104565   1304.83397        1303.61498        1299.136          1286.77884        1225.73981        
0.8115445907   1311.75125        1310.44231        1305.82103        1293.95599        1239.34893        
0.8114787356   1316.96448        1315.90742        1312.29031        1303.51919        1265.23641        
0.8114128911   1311.72136        1310.48184        1306.16315        1295.30853        1245.99299        
0.8113470574   1312.91241        1312.06984        1309.10619        1301.50792        1266.04676        
0.8112812343   1177.61591        1169.29661        1138.93212        1058.39897        745.541383        
0.8112154219   1285.88215        1283.51001        1274.87435        1251.46169        1140.44806        
0.8111496202   1316.94584        1315.99902        1312.79422        1305.2334         1273.92791        
0.8110838292   1322.88786        1322.46626        1321.1778         1318.82032        1313.15114        
0.8110180488   1312.12942        1311.49667        1309.31217        1303.88524        1279.20199        
0.8109522791   1195.50144        1188.39854        1162.41699        1093.04199        815.406634        
0.8108865201   1321.75529        1321.22257        1319.56568        1316.40474        1308.03872        
0.8108207718   1310.26073        1309.53229        1307.04473        1300.9922         1274.05115        
0.8107550341   1318.04325        1317.50538        1315.80722        1312.4063         1301.88038        
0.810689307    1239.47439        1234.93374        1218.2228         1172.58627        970.075239        
0.8106235906   1316.64112        1316.00404        1313.96598        1309.7425         1295.67336        
0.8105578849   1304.37653        1303.13699        1298.83416        1288.09961        1239.85314        
0.8104921898   1305.05226        1303.91655        1300.02579        1290.56965        1249.33055        
0.8104265054   1292.16136        1290.49354        1284.55517        1269.01505        1196.12954        
0.8103608316   1301.40582        1300.21175        1296.03778        1285.48901        1237.37943        
0.8102951684   1301.36942        1300.30221        1296.59548        1287.32165        1245.28072        
0.8102295159   1282.8278         1280.59473        1272.59206        1251.47839        1153.02865        
0.8101638741   1194.67056        1187.85356        1162.9228         1096.11468        822.202174        
0.8100982428   1304.26121        1303.63541        1301.52419        1296.52289        1275.12002        
0.8100326222   1284.95514        1283.07191        1276.3338         1258.57564        1175.15958        
0.8099670123   1227.22877        1222.26403        1204.07549        1154.75169        937.568723        
0.8099014129   1295.36558        1294.12302        1289.82204        1279.11722        1230.83362        
0.8098358242   1290.27496        1288.65554        1283.00222        1268.73793        1204.06634        
0.8097702461   1298.18945        1297.05017        1293.17614        1283.88126        1243.75579        
0.8097046786   1302.81542        1301.80797        1298.44207        1290.71007        1259.77101        
0.8096391218   1298.69349        1297.83582        1294.92485        1287.96557        1258.11934        
0.8095735755   1300.90548        1300.33372        1298.45442        1294.25151        1277.71995        
0.8095080399   1302.94069        1302.21373        1299.84068        1294.66395        1275.58965        
0.8094425149   1266.94966        1264.44468        1255.4028         1231.2518         1118.62937        
0.8093770004   1204.52043        1198.73091        1177.53907        1120.47665        879.933428        
0.8093114966   1293.46378        1292.5946         1289.60517        1282.26486        1249.69124        
0.8092460034   1293.75289        1292.83468        1289.71404        1282.23923        1250.08843        
0.8091805208   1299.17138        1298.44259        1296.08253        1291.00514        1272.42522        
0.8091150488   1298.45668        1297.50585        1294.38876        1287.52634        1261.84123        
0.8090495874   1282.17689        1280.47733        1274.56475        1259.7344         1192.81097        
0.8089841366   1298.53121        1297.83005        1295.61392        1291.10464        1276.03273        
0.8089186963   1273.5845         1271.54553        1264.3456         1245.77915        1160.0574         
0.8088532667   1291.57533        1290.3221         1286.10238        1276.24512        1235.85833        
0.8087878476   1287.29864        1286.44279        1283.50665        1276.29063        1243.88251        
0.8087224391   1296.70739        1296.05659        1293.99927        1289.83953        1276.48579        
0.8086570412   1296.02296        1295.22097        1292.69327        1287.62159        1271.32794        
0.8085916539   1301.22284        1300.42684        1297.97537        1293.42661        1282.23698        
0.8085262771   1289.90845        1289.28537        1287.30843        1283.16529        1267.76248        
0.8084609109   1296.93598        1296.16019        1293.73316        1288.98219        1275.0564         
0.8083955553   1291.38804        1290.41057        1287.2486         1280.47866        1256.00368        
0.8083302102   1258.06709        1255.76731        1247.54106        1225.75744        1123.29414        
0.8082648757   1293.85505        1292.97695        1290.21312        1284.70299        1267.57213        
0.8081995518   1288.81869        1287.85874        1284.75897        1278.11159        1253.70139        
0.8081342384   1297.11913        1296.24497        1293.57808        1288.73655        1277.2333         
0.8080689356   1300.32369        1299.32851        1296.29854        1290.9005         1279.50702        
0.8080036434   1299.20872        1297.99011        1294.17352        1286.81755        1267.16227        
0.8079383616   1291.0059         1289.66947        1285.40306        1276.66473        1248.30491        
0.8078730905   1295.52438        1294.62551        1291.91687        1287.18011        1277.13852        
0.8078078299   1294.33224        1293.45108        1290.77807        1286.01087        1275.35621        
0.8077425798   1287.0291         1285.96625        1282.57107        1275.52381        1251.45773        
0.8076773402   1280.61186        1279.34763        1275.1634         1265.70555        1228.39451        
0.8076121112   1288.05231        1287.3668         1285.30524        1281.67538        1273.44009        
0.8075468928   1276.31625        1275.11259        1271.10385        1261.86275        1223.59997        
0.8074816848   1279.82151        1278.75013        1275.26824        1267.70659        1239.32344        
0.8074164874   1262.15324        1260.56899        1255.03286        1240.92907        1175.59723        
0.8073513006   1273.8966         1272.80204        1269.17131        1260.84332        1226.34054        
0.8072861242   1289.25913        1288.30023        1285.32078        1279.65428        1264.76279        
0.8072209584   1280.73379        1279.56158        1275.7726         1267.70379        1239.1157         
0.8071558031   1274.94846        1273.80169        1270.03476        1261.62838        1228.62805        
0.8070906583   1279.98835        1279.22726        1276.89766        1272.53163        1260.03175        
0.807025524    1284.44491        1283.60467        1281.04272        1276.37683        1264.97098        
0.8069604003   1284.29537        1283.36415        1280.49913        1275.17652        1261.7313         
0.806895287    1274.31566        1273.2206         1269.69037        1262.15677        1234.64778        
0.8068301843   1282.84824        1282.01545        1279.49267        1274.98184        1264.63461        
0.806765092    1285.44234        1284.50948        1281.70383        1276.86401        1267.58089        
0.8067000103   1275.90519        1274.39534        1269.49684        1259.04101        1222.33878        
0.806634939    1282.2985         1281.22096        1277.94255        1272.08761        1258.8896         
0.8065698783   1258.34698        1256.17657        1248.77861        1231.03095        1155.88524        
0.806504828    1273.87941        1272.70761        1268.97856        1261.283          1234.83129        
0.8064397883   1282.56416        1281.58744        1278.65706        1273.66281        1264.66263        
0.806374759    1281.75815        1280.76163        1277.73636        1272.37651        1261.13579        
0.8063097402   1277.81879        1277.02032        1274.6351         1270.53934        1262.25664        
0.8062447319   1259.11724        1257.66451        1252.75784        1241.08022        1190.77026        
0.8061797341   1275.42262        1274.33213        1270.94862        1264.51675        1247.07094        
0.8061147468   1277.13434        1276.08479        1272.88695        1267.12961        1253.7941         
0.8060497699   1271.78898        1270.63842        1267.07518        1260.28643        1240.7682         
0.8059848035   1272.53675        1271.30171        1267.4496         1259.9934         1238.12024        
0.8059198476   1280.00321        1278.82593        1275.22524        1268.75481        1254.837          
0.8058549022   1276.17448        1275.09763        1271.87482        1266.41269        1256.22304        
0.8057899672   1279.81287        1278.59088        1274.83976        1268.04743        1253.26621        
0.8057250427   1273.04443        1271.68902        1267.42734        1259.08056        1235.0115         
0.8056601286   1263.8369         1262.32775        1257.44463        1247.02792        1209.69947        
0.805595225    1268.32519        1267.04551        1263.00334        1254.93541        1230.21053        
0.8055303319   1250.27637        1248.4284         1242.17521        1227.34178        1164.75551        
0.8054654492   1244.75754        1243.04295        1237.16221        1222.69486        1157.73087        
0.805400577    1267.45064        1266.43042        1263.2926         1257.43416        1241.97663        
0.8053357152   1270.26236        1269.15697        1265.7719         1259.59327        1244.87908        
0.8052708638   1276.14095        1275.033          1271.70432        1266.07591        1256.92514        
0.8052060229   1275.81658        1274.61864        1270.99501        1264.76382        1253.95668        
0.8051411925   1266.2912         1264.70085        1259.65475        1249.59199        1219.53318        
0.8050763725   1274.95875        1273.64157        1269.58845        1262.24919        1246.63351        
0.8050115629   1263.13167        1261.85332        1257.94236        1250.79717        1232.31266        
0.8049467637   1275.41887        1274.12577        1270.15714        1263.05028        1248.88006        
0.804881975    1269.15414        1267.91311        1264.13944        1257.49656        1243.98672        
0.8048171967   1269.17201        1268.03774        1264.63636        1258.90005        1249.20942        
0.8047524289   1262.39969        1261.00122        1256.60745        1248.04043        1223.71148        
0.8046876715   1253.93759        1252.59191        1248.31819        1239.59322        1210.34717        
0.8046229244   1246.22335        1244.85866        1240.40145        1230.53724        1191.71017        
0.8045581878   1261.85153        1260.83742        1257.75747        1252.24951        1239.76457        
0.8044934617   1252.6684         1251.19952        1246.44767        1236.3369         1200.74518        
0.8044287459   1251.14131        1249.70317        1245.06621        1235.26267        1200.92843        
0.8043640405   1257.68702        1256.60053        1253.2765         1247.19809        1232.19506        
0.8042993456   1257.30759        1256.31179        1253.31242        1248.04919        1236.34872        
0.8042346611   1256.59847        1255.25016        1251.00895        1242.6712         1218.21252        
0.8041699869   1258.61351        1257.29687        1253.22347        1245.63673        1226.63643        
0.8041053232   1259.22353        1257.90424        1253.8327         1246.3208         1228.2202         
0.8040406698   1256.46224        1255.12932        1251.01383        1243.38043        1224.22341        
0.8039760269   1263.36818        1262.13583        1258.389          1251.84113        1239.5978         
0.8039113943   1260.19329        1258.98067        1255.31908        1249.03921        1237.86447        
0.8038467722   1257.81584        1256.44406        1252.17812        1244.14616        1223.86884        
0.8037821604   1256.38297        1255.17836        1251.52323        1245.09443        1231.63118        
0.803717559    1247.81215        1246.13007        1240.6962         1229.27797        1190.74147        
0.803652968    1248.54374        1247.11515        1242.59357        1233.54105        1205.45734        
0.8035883874   1250.69607        1249.71101        1246.7886         1241.91918        1233.06159        
0.8035238172   1249.41329        1248.32334        1245.01986        1239.13412        1225.45782        
0.8034592573   1254.40415        1253.17436        1249.41135        1242.64928        1227.97964        
0.8033947078   1252.41613        1251.02834        1246.69366        1238.42035        1216.65807        
0.8033301687   1250.08795        1248.90952        1245.36179        1239.25158        1226.98999        
0.8032656399   1254.3184         1252.95079        1248.71829        1240.92096        1223.17138        
0.8032011216   1255.06935        1253.80309        1249.93803        1243.10457        1229.62662        
0.8031366135   1251.09486        1249.90199        1246.29917        1240.08408        1228.41903        
0.8030721159   1224.15113        1221.98941        1214.74355        1197.92833        1128.67878        
0.8030076286   1249.32143        1248.13655        1244.56536        1238.44893        1227.32319        
0.8029431516   1251.20365        1249.98058        1246.26252        1239.74364        1227.06761        
0.802878685    1247.65364        1246.32801        1242.23774        1234.71397        1217.01765        
0.8028142288   1247.13755        1245.88343        1242.05045        1235.17839        1220.03348        
0.8027497829   1249.59411        1248.43643        1244.95719        1239.07962        1229.4389         
0.8026853473   1233.691          1231.95128        1226.30076        1214.21903        1171.45218        
0.8026209221   1237.0598         1235.66589        1231.28449        1222.6397         1196.11665        
0.8025565073   1245.16244        1243.89333        1240.00507        1233.0073         1217.79768        
0.8024921027   1245.8048         1244.53238        1240.63482        1233.64133        1218.74112        
0.8024277086   1234.46256        1232.83243        1227.60485        1216.81477        1181.39174        
0.8023633247   1234.21133        1232.83542        1228.54317        1220.27055        1196.29035        
0.8022989512   1238.18694        1236.98151        1233.32627        1226.8856         1212.8933         
0.802234588    1240.86075        1239.6023         1235.75877        1228.90379        1214.36126        
0.8021702351   1238.86826        1237.67567        1234.07765        1227.87339        1215.83489        
0.8021058926   1241.27474        1240.06022        1236.36955        1229.89151        1217.03979        
0.8020415603   1229.25742        1227.8436         1223.40314        1214.64534        1187.38985        
0.8019772384   1239.84911        1238.59833        1234.77772        1227.96013        1213.47805        
0.8019129268   1236.41486        1235.04187        1230.79899        1222.96514        1204.08299        
0.8018486256   1242.97671        1241.71488        1237.87428        1231.18846        1219.30243        
0.8017843346   1235.13146        1233.80507        1229.73613        1222.37741        1205.64236        
0.8017200539   1233.05754        1231.67744        1227.40159        1219.41713        1199.18186        
0.8016557836   1231.76229        1230.35405        1225.97206        1217.6831         1195.88191        
0.8015915235   1228.58811        1227.22497        1223.00971        1215.12824        1194.30099        
0.8015272738   1225.6648         1224.06016        1218.94303        1208.52763        1175.06476        
0.8014630343   1226.59272        1225.0219         1220.05407        1210.19459        1180.35375        
0.8013988052   1239.78918        1238.47161        1234.45026        1227.44141        1215.29717        
0.8013345863   1241.05713        1239.72219        1235.63219        1228.44348        1215.78883        
0.8012703778   1232.68689        1231.22414        1226.67434        1218.17945        1197.60884        
0.8012061795   1234.89835        1233.60622        1229.67764        1222.85446        1210.48327        
0.8011419915   1230.06232        1228.67553        1224.40563        1216.64583        1199.13771        
0.8010778138   1229.53076        1228.01591        1223.26332        1214.15981        1190.47451        
0.8010136464   1229.93561        1228.49616        1224.0053         1215.5226         1194.18635        
0.8009494892   1222.82661        1221.37874        1216.85837        1208.20691        1184.31386        
0.8008853423   1225.50395        1224.14528        1219.9425         1212.14411        1192.92214        
0.8008212057   1213.04643        1211.27754        1205.54095        1193.32233        1150.10133        
0.8007570794   1220.84524        1219.54677        1215.54398        1208.11712        1188.96508        
0.8006929634   1223.631          1222.34427        1218.38949        1211.16994        1194.14841        
0.8006288576   1209.41901        1207.51093        1201.26238        1187.63713        1137.47946        
0.8005647621   1223.85198        1222.44755        1218.08828        1209.96487        1190.17033        
0.8005006768   1229.15329        1227.85646        1223.89024        1216.90001        1203.91552        
0.8004366018   1224.5865         1223.25535        1219.15934        1211.74064        1195.63122        
0.800372537    1222.00084        1220.85204        1217.41774        1211.68613        1202.22738        
0.8003084825   1217.66525        1216.33308        1212.221          1204.60721        1185.57217        
0.8002444383   1216.49521        1215.09374        1210.73575        1202.51103        1180.9437         
0.8001804043   1217.39108        1215.9244         1211.31343        1202.36551        1177.71179        
0.8001163806   1212.90101        1211.60185        1207.59836        1200.16048        1180.59253        
