#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
1.008757852    4533.81185        4518.5602         4462.40914        4309.52921        3644.53906        
1.008656103    4296.78216        4269.22066        4168.88503        3905.61707        2919.15664        
1.008554375    4491.08587        4473.75261        4409.9647         4236.87866        3498.94526        
1.008452667    4671.749          4664.72452        4638.87951        4567.79928        4230.13929        
1.008350979    4576.83928        4564.67309        4519.77076        4396.60888        3843.93841        
1.008249313    4653.02273        4645.08792        4615.84059        4535.16665        4150.644          
1.008147666    4630.91152        4622.15213        4589.76486        4500.24343        4081.72639        
1.00804604     4744.37068        4742.08449        4733.87253        4712.07909        4606.75883        
1.007944435    4525.4867         4511.00934        4457.70804        4312.75548        3686.60573        
1.00784285     4489.95727        4473.71909        4414.03009        4252.68802        3574.26227        
1.007741285    4653.41485        4646.33359        4620.23279        4548.22061        4204.71731        
1.007639741    4589.3403         4578.67132        4539.3332         4431.32343        3937.86307        
1.007538218    4234.13633        4205.03439        4099.55744        3826.22001        2841.03938        
1.007436715    4691.13254        4686.75919        4670.68071        4626.36218        4409.33188        
1.007335232    4049.7782         4012.3198         3877.94585        3539.67249        2429.70542        
1.00723377     4690.07265        4685.84138        4670.32689        4627.73892        4419.55127        
1.007132328    4370.76856        4348.82845        4268.54304        4054.52958        3203.50576        
1.007030907    4638.40153        4631.51625        4606.10427        4535.90454        4202.40997        
1.006929506    4644.54811        4638.13668        4614.46382        4548.95056        4234.26895        
1.006828125    4650.13603        4644.15761        4622.1041         4561.11773        4266.72089        
1.006726765    4556.57484        4545.25347        4503.47234        4388.67097        3866.30252        
1.006625426    4498.12906        4483.89746        4431.45473        4288.6665         3671.3229         
1.006524106    4628.89194        4622.0992         4597.02068        4527.68905        4197.15208        
1.006422807    4562.45257        4552.16759        4514.13367        4409.3663         3932.92167        
1.006321529    4625.53062        4618.67661        4593.38445        4523.4425         4187.13643        
1.006220271    4663.79816        4659.33429        4642.95888        4597.99324        4378.62724        
1.006119033    4607.42127        4599.87516        4571.99968        4494.87999        4127.82487        
1.006017816    4555.74721        4545.36391        4507.02776        4401.56719        3919.04044        
1.005916619    4492.04088        4478.23799        4427.38483        4288.7318         3683.04081        
1.005815442    4409.06829        4390.66519        4323.0609         4140.57591        3377.98268        
1.005714286    4471.95354        4457.20839        4402.93137        4255.28856        3615.69214        
1.00561315     4480.88114        4466.7258         4414.55062        4272.05577        3645.13112        
1.005512034    4440.4057         4423.92601        4363.30585        4198.61384        3487.98845        
1.005410939    4260.29719        4234.68903        4141.3659         3895.66274        2962.58741        
1.005309864    4493.98492        4481.1315         4433.69274        4303.84048        3729.3989         
1.005208809    4647.85029        4643.75963        4628.79321        4587.86111        4388.2764         
1.005107775    4525.33992        4514.32168        4473.65692        4361.86175        3851.33924        
1.005006761    4464.42664        4450.21455        4397.88197        4255.43611        3637.21139        
1.004905767    4500.6967         4488.66103        4444.24151        4322.43262        3776.64764        
1.004804794    4617.64959        4612.28602        4592.58214        4538.38255        4275.35402        
1.004703841    4564.32297        4556.24985        4526.42311        4444.02169        4057.63534        
1.004602908    4589.00363        4582.25559        4557.43611        4489.20827        4165.16295        
1.004501995    4482.48387        4469.84587        4423.26236        4295.86403        3729.29834        
1.004401103    4650.49718        4647.65883        4637.35613        4609.51873        4473.6535         
1.004300231    4501.5414         4490.31961        4448.84178        4334.59233        3813.3351         
1.004199379    4022.81403        3986.48714        3855.23292        3518.39025        2357.37026        
1.004098548    3889.6313         3848.16399        3699.9449         3330.72559        2164.2781         
1.003997736    4541.61471        4533.01349        4501.20982        4413.1601         3996.54031        
1.003896945    4474.27013        4461.99999        4416.73579        4292.73207        3738.75377        
1.003796175    4137.27807        4107.3184         3998.60078        3716.00745        2691.7758         
1.003695424    4287.75026        4265.94152        4186.35932        3976.06659        3163.68543        
1.003594694    4560.11402        4553.41272        4528.57508        4459.5104         4129.42277        
1.003493984    4520.2235         4511.10144        4477.44156        4384.83045        3957.91799        
1.003393294    4586.97777        4581.96596        4563.4566         4512.11372        4261.24017        
1.003292624    4509.8041         4500.49685        4466.07346        4371.0786         3933.6558         
1.003191974    4627.97792        4625.46324        4616.34399        4591.75379        4471.85618        
1.003091345    4459.69265        4447.42138        4402.12273        4277.60767        3711.24727        
1.002990736    4536.31459        4528.68306        4500.48311        4422.40361        4049.49465        
1.002890147    4481.1419         4470.50382        4431.24147        4323.31505        3830.86636        
1.002789578    4520.94811        4512.6475         4482.00894        4397.41617        3997.88462        
1.00268903     4607.79269        4604.96471        4594.61386        4566.23902        4425.92564        
1.002588501    4582.79435        4578.38236        4562.20955        4517.85256        4301.73093        
1.002487993    4223.2005         4199.34229        4112.39262        3883.50206        3012.8058         
1.002387505    4525.3399         4517.88103        4490.36233        4414.42578        4055.14636        
1.002287037    3782.75135        3738.55948        3581.22625        3193.57327        2009.86327        
1.002186589    4556.02503        4550.74304        4531.26604        4477.40461        4216.3931         
1.002086161    4506.9011         4498.78942        4468.8417         4386.18026        3997.58566        
1.001985754    4419.05931        4405.89504        4357.3442         4224.31378        3628.14257        
1.001885366    4512.15919        4504.86721        4477.87932        4403.10926        4050.66247        
1.001784999    4357.91166        4341.79376        4282.53517        4122.08482        3441.72356        
1.001684651    4087.58688        4057.45779        3948.116          3663.83134        2633.99698        
1.001584324    4527.67688        4521.50969        4498.76576        4435.95231        4135.72015        
1.001484017    4574.9367         4571.36767        4558.36852        4523.05554        4350.24487        
1.00138373     4595.86924        4593.90944        4586.857          4568.07414        4477.02629        
1.001283463    4439.57923        4428.72574        4388.62198        4278.26535        3776.46284        
1.001183217    4307.66399        4289.83056        4224.45531        4049.30038        3338.04469        
1.00108299     4090.06496        4061.01084        3955.67694        3682.55557        2698.22601        
1.000982783    4433.04605        4422.24477        4382.37005        4272.90108        3779.29209        
1.000882596    4229.29986        4207.29463        4126.78597        3912.25308        3060.8033         
1.00078243     4528.8719         4523.63298        4504.39072        4451.48779        4195.15294        
1.000682283    4541.4977         4537.53605        4522.90636        4482.29368        4282.48837        
1.000582157    4234.57099        4213.40423        4136.00659        3930.16962        3118.01843        
1.00048205     4296.48452        4278.75987        4213.67019        4038.38782        3314.06435        
1.000381964    4343.44083        4328.32679        4272.66121        4121.27832        3469.94785        
1.000281898    4588.63897        4587.19243        4582.20448        4570.0006         4516.90459        
1.000181851    4492.11867        4485.42531        4460.8043         4393.03327        4067.95761        
1.000081825    4517.45815        4512.57088        4494.58861        4445.01852        4204.22812        
0.9999818185   4504.56037        4499.23949        4479.57237        4425.02666        4161.21806        
0.9998818321   4555.64967        4553.33169        4544.92018        4522.19385        4410.73919        
0.9997818658   3667.26142        3621.25447        3458.38302        3063.05721        1902.67736        
0.9996819194   4208.17567        4186.52015        4107.24225        3895.72201        3053.31099        
0.999581993    4260.36092        4241.6779         4173.11898        3988.82926        3232.56295        
0.9994820866   4223.58718        4202.98172        4127.48358        3925.48572        3111.84401        
0.9993822001   4530.85778        4528.02733        4517.60393        4488.7649         4345.69885        
0.9992823336   4467.09374        4460.24414        4434.97715        4365.16303        4030.58127        
0.9991824871   4251.48005        4232.67109        4163.61675        3977.66183        3209.07986        
0.9990826605   4505.24645        4501.22754        4486.38577        4445.20494        4243.16549        
0.9989828538   4208.39644        4187.66595        4111.82199        3909.70316        3105.82196        
0.9988830671   4437.34196        4429.50514        4400.52134        4320.33894        3943.75251        
0.9987833003   4387.41406        4376.67233        4336.99438        4227.75485        3727.80434        
0.9986835535   4539.72941        4537.58608        4529.96369        4510.12694        4416.56207        
0.9985838266   4097.99846        4071.85732        3976.574          3725.67618        2775.26508        
0.9984841196   3522.01061        3471.25412        3292.49015        2864.81008        1667.9605         
0.9983844325   4409.98454        4401.19967        4368.72725        4279.10539        3863.72166        
0.9982847653   4473.56521        4468.57759        4450.1739         4399.18525        4150.18938        
0.998185118    4505.73838        4502.47204        4490.58744        4458.37505        4301.33758        
0.9980854906   4413.94216        4405.66142        4375.07104        4290.59924        3894.78815        
0.997985883    4475.34842        4470.64418        4453.3685         4405.85272        4173.98414        
0.9978862954   4411.86133        4403.67613        4373.47944        4290.24713        3900.55328        
0.9977867276   4401.77799        4393.18772        4361.45528        4273.89122        3865.65467        
0.9976871797   4394.49605        4385.6788         4353.07636        4263.01419        3843.97671        
0.9975876517   4263.10411        4246.89915        4187.28811        4025.68336        3338.40504        
0.9974881435   4231.30838        4213.70537        4149.10963        3975.50302        3262.72796        
0.9973886552   3697.03578        3653.77005        3499.50436        3117.97545        1944.03498        
0.9972891867   4135.83502        4113.24085        4030.65505        3811.34655        2952.84214        
0.997189738    3964.71003        3933.75221        3821.74127        3533.01019        2514.85191        
0.9970903092   4493.97631        4491.60775        4483.03919        4460.01531        4347.83842        
0.9969909002   4180.66761        4160.82952        4088.14045        3893.65812        3109.8573         
0.996891511    4410.06546        4403.01665        4377.00719        4305.17684        3963.33305        
0.9967921417   4391.45925        4383.55239        4354.364          4273.88166        3897.87301        
0.9966927921   4411.88808        4405.29751        4380.95363        4313.59524        3991.79122        
0.9965934623   4099.83822        4075.94972        3988.64344        3756.79892        2850.90035        
0.9964941524   4309.01341        4296.79096        4251.74211        4128.65701        3584.53694        
0.9963948622   4441.19631        4436.61622        4419.77259        4373.32499        4145.69225        
0.9962955918   4400.50895        4393.9422         4369.64958        4302.28845        3981.24713        
0.9961963412   4401.22901        4394.81549        4371.03872        4304.80889        3984.58094        
0.9960971104   3190.50323        3131.66903        2928.32434        2465.26713        1326.54643        
0.9959978993   3683.90273        3641.7002         3491.31268        3119.85814        1977.40439        
0.995898708    4403.67628        4397.60863        4375.19195        4313.02643        4011.41315        
0.9957995365   3724.31352        3683.95129        3539.7483         3181.01633        2053.35428        
0.9957003847   3198.42326        3140.63741        2941.00215        2486.57668        1363.7568         
0.9956012526   4345.14716        4336.28841        4303.51121        4212.9824         3795.15407        
0.9955021403   3446.06504        3396.13778        3221.12847        2807.26604        1674.10779        
0.9954030477   4413.71247        4408.93683        4391.34306        4342.73797        4106.34016        
0.9953039749   4308.84802        4298.17495        4258.80169        4150.89376        3666.91955        
0.9952049217   4371.32879        4364.43707        4338.9432         4268.27973        3932.36761        
0.9951058883   4406.62704        4401.68093        4383.48256        4333.31547        4089.26546        
0.9950068746   4222.67629        4207.40277        4151.18633        3998.47682        3343.01668        
0.9949078806   3904.44853        3873.06929        3759.67211        3468.3409         2452.22215        
0.9948089063   4337.63962        4329.10063        4297.58352        4210.72045        3806.09322        
0.9947099516   4311.71792        4302.06613        4266.37548        4168.00912        3718.77876        
0.9946110167   4352.96153        4345.64998        4318.65072        4244.08847        3892.76315        
0.9945121014   4270.39184        4258.53963        4214.77854        4094.78332        3559.43972        
0.9944132058   3359.83494        3306.30982        3118.48577        2673.88747        1476.28388        
0.9943143299   4216.79986        4202.02481        4147.56572        3999.05589        3352.63691        
0.9942154736   3894.42666        3863.52788        3751.95693        3465.95327        2472.67738        
0.994116637    4322.57304        4314.24923        4283.47027        4198.48048        3804.28734        
0.99401782     4323.09006        4314.75178        4283.94117        4198.80697        3799.07117        
0.9939190227   4228.45685        4214.88348        4164.84363        4028.24307        3429.89147        
0.993820245    4282.73685        4272.49386        4234.60395        4130.12785        3653.02781        
0.993721487    4346.83279        4340.28011        4316.06041        4248.90689        3925.55662        
0.9936227485   3663.22762        3622.8706         3479.17604        3124.8487         2033.60702        
0.9935240297   2982.19569        2920.31434        2708.76661        2240.12835        1160.56822        
0.9934253305   4211.50012        4197.64205        4146.55274        4007.20427        3400.33075        
0.993326651    4248.33181        4236.74173        4193.94927        4076.64324        3553.9797         
0.993227991    3586.71952        3543.21776        3388.66323        3010.01145        1872.84366        
0.9931293506   4363.25655        4358.43677        4340.64492        4291.31654        4049.42604        
0.9930307298   4276.94224        4267.08725        4230.70279        4130.43443        3665.84241        
0.9929321286   4357.20478        4352.34693        4334.41718        4284.75353        4043.02178        
0.9928335469   4101.41892        4082.11804        4011.2819         3820.81989        3039.95197        
0.9927349849   4049.06755        4027.35267        3948.09616        3738.39224        2925.8041         
0.9926364424   4371.08671        4367.17487        4352.88914        4313.93683        4124.50016        
0.9925379195   4292.02888        4283.77646        4253.30879        4169.26709        3776.50454        
0.9924394161   4352.48255        4348.17724        4332.24041        4287.87438        4070.43605        
0.9923409323   4297.17917        4289.51199        4261.18321        4182.87914        3813.7932         
0.992242468    4265.39408        4256.13654        4221.91172        4127.52757        3693.58184        
0.9921440232   4310.37782        4303.98           4280.26829        4214.35611        3899.99949        
0.992045598    4263.2851         4253.92087        4219.36341        4124.2169         3684.02498        
0.9919471923   4253.0313         4243.44794        4208.05374        4110.75511        3669.21111        
0.9918488062   4267.5547         4258.83561        4226.59145        4137.49606        3722.64655        
0.9917504395   4199.27967        4186.65069        4140.08737        4012.70303        3446.61926        
0.9916520924   4100.34297        4082.47781        4016.80077        3839.44064        3100.73923        
0.9915537647   4370.22093        4367.68841        4358.50287        4333.73514        4212.91254        
0.9914554566   3652.9913         3613.55058        3472.37447        3119.43247        1996.9642         
0.991357168    4261.97684        4253.5773         4222.51885        4136.68952        3736.27007        
0.9912588988   4308.40989        4302.75963        4281.90592        4224.1483         3943.67574        
0.9911606491   4242.6272         4233.3364         4198.98034        4104.10655        3664.5002         
0.9910624189   4022.90732        4001.51499        3923.15894        3713.83976        2878.01976        
0.9909642082   4241.64526        4232.50481        4198.74154        4105.67745        3675.58433        
0.9908660169   4296.34189        4290.68623        4269.76266        4211.69196        3932.67205        
0.9907678451   4208.46144        4197.57385        4157.39592        4047.02963        3545.64593        
0.9906696927   4229.42573        4220.04174        4185.37545        4089.89873        3652.10394        
0.9905715598   4170.25884        4157.66863        4111.21784        3984.21953        3425.46309        
0.9904734463   4341.50471        4338.875          4329.26891        4303.04679        4174.12223        
0.9903753523   4051.06394        4032.065          3962.43947        3775.96263        3020.83651        
0.9902772776   3395.11388        3345.73135        3170.96452        2747.94064        1542.58606        
0.9901792224   4106.35786        4090.63449        4032.76479        3875.85693        3210.38032        
0.9900811867   4037.27705        4017.86899        3946.68543        3755.73214        2980.05111        
0.9899831703   4285.19311        4279.82133        4260.0197         4205.31073        3941.02603        
0.9898851733   4250.07124        4242.76656        4215.74262        4140.75904        3781.50777        
0.9897871958   4211.45372        4202.21859        4168.07371        4073.9603         3643.14597        
0.9896892376   4257.48916        4251.03653        4227.16008        4160.91626        3844.52609        
0.9895912988   4215.29321        4206.53083        4174.11739        4084.60632        3671.11898        
0.9894933794   3774.49469        3742.8905         3628.94114        3338.07287        2342.35718        
0.9893954794   4262.84837        4256.94732        4235.12221        4174.49961        3880.07889        
0.9892975987   3992.52384        3971.39567        3893.9258         3686.20315        2845.3441         
0.9891997374   4280.18553        4275.58172        4258.61367        4211.70837        3983.44562        
0.9891018955   4239.67623        4232.93158        4207.98723        4138.90984        3811.93842        
0.9890040729   3948.0781         3925.38724        3842.58357        3623.81377        2782.74395        
0.9889062697   4221.1695         4213.45523        4184.9774         4106.43132        3739.012          
0.9888084858   4202.87341        4194.29768        4162.57265        4074.84828        3665.87245        
0.9887107212   3979.57097        3958.72932        3882.45764        3679.21066        2873.67441        
0.988612976    3261.72902        3209.08363        3024.02218        2584.19247        1394.74133        
0.9885152501   4014.39767        3995.62777        3926.76136        3741.82795        2987.24245        
0.9884175435   3761.97155        3731.22248        3620.50407        3338.80489        2379.47341        
0.9883198562   4139.28225        4127.61465        4084.55736        3966.54398        3439.29282        
0.9882221883   4136.4872         4124.85052        4081.96083        3964.83211        3448.5636         
0.9881245396   4183.99729        4175.24605        4142.84647        4053.20587        3636.65656        
0.9880269103   4165.55368        4155.97815        4120.57094        4023.11117        3581.69752        
0.9879293002   4180.83162        4171.99148        4139.34847        4049.42203        3633.92441        
0.9878317094   4157.16799        4147.11179        4109.98342        4007.88272        3542.50024        
0.9877341379   4175.27657        4166.45069        4133.82432        4043.82453        3628.42757        
0.9876365857   3345.73567        3297.17617        3125.57333        2711.66746        1538.33446        
0.9875390527   4277.90636        4275.38857        4266.16203        4240.83429        4115.42521        
0.987441539    3629.66782        3593.45226        3463.63554        3137.68795        2082.09081        
0.9873440445   3926.53789        3904.57059        3824.34676        3611.89776        2788.38315        
0.9872465693   4206.10363        4199.98537        4177.29771        4114.26546        3816.29848        
0.9871491134   4241.57998        4237.23403        4221.23403        4177.05218        3960.55058        
0.9870516766   4087.7233         4074.80603        4027.20975        3897.52874        3334.05039        
0.9869542592   4223.28108        4218.23153        4199.59118        4147.94642        3897.03391        
0.9868568609   4083.69153        4070.64615        4022.55164        3891.19409        3313.89473        
0.9867594819   3919.35431        3897.74945        3818.86359        3610.06682        2801.36687        
0.986662122    4275.45328        4273.96896        4268.5943         4254.13225        4183.31342        
0.9865647814   4202.78712        4197.04875        4175.83636        4117.02319        3834.00941        
0.98646746     4221.9121         4217.14279        4199.63601        4151.57366        3918.91239        
0.9863701578   4117.9918         4107.61525        4069.30664        3964.19024        3492.01214        
0.9862728748   4110.59046        4100.00115        4060.89968        3953.69646        3475.70963        
0.986175611    4097.87998        4086.60386        4044.97177        3930.82524        3421.62469        
0.9860783663   3949.1615         3929.91136        3859.46823        3671.75803        2926.0677         
0.9859811409   3864.51763        3840.61727        3753.37144        3522.57026        2633.85936        
0.9858839346   4017.9569         4002.22858        3944.26412        3786.27465        3101.17597        
0.9857867474   4083.76992        4072.08896        4029.00776        3911.1139         3387.46462        
0.9856895795   4088.18617        4076.91176        4035.25849        3920.84731        3407.02946        
0.9855924307   4094.5206         4083.80085        4044.19519        3935.40878        3446.80037        
0.985495301    4179.09767        4173.29413        4151.83816        4092.32568        3805.34513        
0.9853981905   3896.03091        3874.83217        3797.46422        3592.9439         2803.42068        
0.9853010991   3582.96308        3546.95428        3418.04721        3095.49174        2059.556          
0.9852040268   4089.52178        4078.88396        4039.59228        3931.61045        3443.46685        
0.9851069737   4157.77231        4151.28981        4127.28955        4060.66733        3742.65805        
0.9850099396   3854.34784        3831.27196        3747.13686        3525.3933         2680.79585        
0.9849129247   4169.22542        4163.68076        4143.16127        4086.17783        3811.82143        
0.984815929    3504.86708        3465.70926        3325.92976        2979.05854        1898.07375        
0.9847189523   3821.72042        3797.31459        3708.43142        3475.01218        2597.45507        
0.9846219947   4074.66042        4064.01815        4024.74611        3917.19653        3438.79989        
0.9845250562   3536.3188         3498.23334        3361.56305        3017.61934        1906.66889        
0.9844281367   4118.52888        4110.5752         4081.16754        3999.95169        3622.27701        
0.9843312364   4138.7396         4132.03865        4107.29719        4038.98801        3717.11365        
0.9842343551   4141.82094        4135.48753        4112.05184        4047.0584         3737.17448        
0.984137493    3952.67947        3935.85922        3874.15447        3708.46662        3030.60634        
0.9840406498   4066.97313        4056.49143        4017.80573        3911.66184        3433.99613        
0.9839438258   3905.97751        3886.77064        3816.38588        3628.0816         2870.31795        
0.9838470207   3154.59576        3101.59759        2915.26881        2472.5923         1286.84711        
0.9837502348   4072.07283        4062.35711        4026.42262        3927.39683        3476.38895        
0.9836534678   3985.63418        3971.09824        3917.6135         3772.607          3156.16316        
0.9835567199   4130.01686        4123.86704        4101.10745        4037.94984        3735.93012        
0.9834599911   3587.63661        3552.84971        3427.41886        3107.49251        2028.14038        
0.9833632812   3862.01185        3840.94751        3763.75679        3557.32418        2730.90968        
0.9832665904   3969.1275         3953.84048        3897.5275         3744.16085        3079.82357        
0.9831699186   4169.2351         4165.88363        4153.5424         4119.42688        3951.29214        
0.9830732658   3851.27582        3830.16612        3753.0231         3548.26735        2747.99823        
0.982976632    4079.79774        4071.39677        4040.36523        3954.86877        3560.86492        
0.9828800172   3946.71346        3931.17163        3874.09783        3720.47218        3086.04448        
0.9827834213   4068.04852        4059.14839        4026.23359        3935.28709        3512.41981        
0.9826868445   3951.75504        3936.57605        3880.79409        3730.18559        3100.62078        
0.9825902866   3963.6936         3949.25799        3896.14592        3752.23065        3142.1881         
0.9824937478   4035.5353         4025.22077        3987.09027        3882.14209        3406.43731        
0.9823972279   3925.36673        3908.99961        3848.89643        3686.94526        3015.40295        
0.9823007269   3862.69789        3843.18477        3771.87055        3582.46009        2838.12152        
0.9822042449   4124.99351        4120.0448         4101.8332         4051.63186        3808.59831        
0.9821077819   3643.80919        3613.42342        3503.64079        3221.82999        2243.39238        
0.9820113378   3463.57657        3424.76142        3285.72736        2937.61391        1831.23291        
0.9819149126   3998.49299        3986.91471        3944.21804        3827.71531        3319.26006        
0.9818185064   4026.5858         4016.44429        3978.93972        3875.45919        3399.51747        
0.9817221191   3910.18485        3893.90797        3834.17883        3673.68433        3015.47437        
0.9816257507   3048.67665        2996.60934        2815.8754         2399.43022        1338.1195         
0.9815294013   4080.29465        4073.78891        4049.70141        3982.85376        3664.6105         
0.9814330707   4048.67771        4040.39599        4009.8204         3925.6701         3538.97095        
0.9813367591   4034.16496        4025.14825        3991.81459        3899.84859        3475.67296        
0.9812404664   4053.64791        4045.90387        4017.25187        3937.95034        3565.9534         
0.9811441925   2980.71093        2926.50735        2738.80215        2309.2673         1241.46654        
0.9810479376   4118.25056        4114.622          4101.22332        4064.03858        3880.94924        
0.9809517015   4039.98047        4031.80172        4001.53775        3917.83523        3527.68869        
0.9808554843   3310.10049        3267.0242         3114.63906        2745.56253        1671.31824        
0.980759286    3775.61486        3753.24279        3671.66578        3456.58936        2636.02489        
0.9806631066   3220.2786         3173.45896        3008.35814        2612.2379         1500.05759        
0.980566946    3610.61091        3580.17086        3470.15372        3187.4891         2204.1951         
0.9804708043   3958.52967        3946.29452        3901.19952        3778.19504        3240.78591        
0.9803746814   3853.91251        3836.01027        3770.35803        3594.24827        2877.74232        
0.9802785773   2823.6261         2764.43531        2560.6102         2101.86665        1029.07225        
0.9801824922   2858.10915        2801.42268        2606.49781        2168.45801        1129.06103        
0.9800864258   3134.5147         3086.24655        2917.51988        2521.54461        1462.14541        
0.9799903783   4101.0985         4097.50665        4084.3369         4048.19273        3870.97266        
0.9798943496   3886.50869        3870.91492        3813.62444        3658.96452        3012.2953         
0.9797983397   3273.70472        3229.40262        3072.34122        2690.03172        1572.471          
0.9797023486   3969.97506        3959.33253        3920.03515        3812.22279        3329.52682        
0.9796063763   3144.17627        3094.52304        2919.41103        2499.68371        1341.62835        
0.9795104229   3662.62303        3635.92895        3539.13473        3288.04605        2383.54104        
0.9794144882   4019.63796        4012.08023        3984.13726        3906.82352        3542.04692        
0.9793185723   2152.01105        2082.93169        1855.43615        1398.33727        586.416044        
0.9792226752   4048.60729        4042.96033        4022.09857        3964.28758        3684.921          
0.9791267969   3917.51986        3904.6562         3857.28664        3728.51863        3174.56001        
0.9790309374   3852.72585        3836.25103        3775.66396        3611.81159        2925.02742        
0.9789350966   3426.6561         3389.51922        3256.58494        2924.22744        1867.26739        
0.9788392746   3960.58775        3950.35988        3912.59783        3808.88615        3340.28924        
0.9787434713   3962.69088        3952.70225        3915.83104        3814.56085        3356.01243        
0.9786476868   4012.21341        4005.30391        3979.71589        3908.7235         3572.21242        
0.9785519211   3949.59859        3939.22281        3900.85913        3795.31546        3319.161          
0.9784561741   3646.98368        3620.71247        3525.47545        3278.59706        2390.33011        
0.9783604458   3912.62347        3900.51613        3855.86869        3734.16829        3206.67997        
0.9782647362   3263.01682        3220.92984        3072.44192        2715.15145        1686.99718        
0.9781690454   3836.55766        3820.38563        3761.01027        3601.24522        2943.14245        
0.9780733733   3627.75091        3601.10237        3504.66187        3255.85278        2372.68051        
0.9779777199   3605.07112        3577.37943        3477.27054        3219.77693        2315.59013        
0.9778820852   3970.41351        3962.06742        3931.20771        3846.09033        3454.61502        
0.9777864692   3776.87181        3758.08237        3689.40877        3507.1126         2792.03867        
0.9776908719   3806.53782        3789.18842        3725.50249        3554.26878        2852.41537        
0.9775952933   3567.44298        3538.34084        3433.32289        3164.59311        2237.30377        
0.9774997334   3961.68253        3953.26857        3922.14722        3836.20687        3438.95929        
0.9774041922   3732.59619        3711.80231        3635.91777        3435.37455        2662.76034        
0.9773086696   3799.7162         3782.50792        3719.44723        3550.6162         2867.48905        
0.9772131657   3883.0935         3870.54053        3824.27606        3698.19785        3150.7343         
0.9771176805   4005.18574        3999.83209        3980.00426        3924.85989        3658.65227        
0.9770222139   3925.7767         3915.71046        3878.56827        3776.62209        3315.2375         
0.976926766    3889.02862        3876.99145        3832.55772        3710.74149        3167.48938        
0.9768313367   3867.9014         3854.87032        3806.81126        3675.59825        3102.42896        
0.9767359261   3945.25558        3936.87355        3905.88639        3820.4926         3429.48574        
0.9766405341   3885.23015        3873.37391        3829.66615        3710.24729        3183.65512        
0.9765451608   3265.13845        3222.85639        3072.17536        2700.35694        1576.13399        
0.976449806    3507.48242        3475.86723        3361.37525        3065.76312        2029.79139        
0.9763544699   3505.02667        3473.88732        3361.53477        3074.26688        2091.68017        
0.9762591524   3800.53929        3784.3612         3724.8897         3564.08903        2889.03485        
0.9761638535   3755.29787        3737.04624        3670.20978        3491.7768         2778.51404        
0.9760685733   3785.19114        3768.33919        3706.3738         3538.77264        2835.60676        
0.9759733116   3458.97534        3426.36874        3309.17361        3012.70606        2029.75549        
0.9758780685   3747.23237        3728.73444        3660.91478        3479.24459        2745.63834        
0.975782844    3716.48679        3696.4902         3623.34528        3428.71044        2661.5423         
0.975687638    3878.83662        3867.83133        3827.1737         3715.54052        3215.52106        
0.9755924507   3298.71844        3259.65765        3120.69102        2778.96081        1741.20093        
0.9754972819   3870.93005        3859.80232        3818.70027        3706.03775        3206.21788        
0.9754021317   3592.61442        3566.9668         3474.0114         3233.18964        2367.31235        
0.975307       3978.86973        3974.0969         3956.46257        3907.54268        3669.38426        
0.9752118869   3843.24715        3830.84687        3785.11108        3660.27958        3115.99106        
0.9751167924   3840.97599        3828.46122        3782.30916        3656.24798        3103.47184        
0.9750217164   3991.32334        3987.49652        3973.44748        3934.82901        3746.29601        
0.9749266589   3807.8944         3793.8855         3742.35093        3602.7973         3012.95258        
0.97483162     3893.72763        3884.68293        3851.24905        3759.20496        3340.68508        
0.9747365996   3687.29856        3666.87937        3592.20334        3393.61047        2613.20274        
0.9746415977   3969.46734        3965.05786        3948.7484         3903.41668        3682.08073        
0.9745466143   3939.98068        3933.8217         3911.05295        3847.94893        3545.6078         
0.9744516495   3374.22085        3338.87874        3212.01045        2892.37357        1853.92789        
0.9743567031   3833.77855        3821.83385        3777.75027        3657.14021        3125.61783        
0.9742617753   3958.0989         3953.58212        3936.84758        3890.22266        3662.79512        
0.9741668659   3819.90843        3807.41395        3761.36088        3635.82919        3090.32157        
0.9740719751   3511.33043        3482.61716        3378.54434        3109.0445         2150.14164        
0.9739771027   2718.81139        2660.78868        2460.97471        2011.42357        966.034012        
0.9738822488   3980.87201        3978.11447        3967.95173        3939.80872        3800.20158        
0.9737874134   3818.88853        3806.85177        3762.48938        3641.61329        3116.85744        
0.9736925964   3877.2966         3868.53686        3836.15147        3746.78194        3333.79229        
0.9735977979   3890.91867        3883.19483        3854.63518        3775.81291        3411.51857        
0.9735030179   3939.22551        3934.26372        3915.97386        3865.44414        3621.31786        
0.9734082563   3987.69877        3985.59692        3978.00609        3957.6907         3859.31288        
0.9733135131   3909.95765        3903.7085         3880.56442        3816.32837        3511.22663        
0.9732187884   3845.39402        3835.58057        3799.34481        3700.01382        3257.40035        
0.9731240822   2920.75292        2868.89236        2687.59438        2263.19043        1166.69403        
0.9730293943   3085.87614        3041.22611        2884.27077        2510.43838        1471.46289        
0.9729347249   3167.20723        3124.26574        2971.63653        2597.76413        1493.01292        
0.9728400739   3814.61175        3803.30238        3761.58131        3647.39044        3140.69512        
0.9727454414   3096.63317        3052.64214        2897.90298        2528.73667        1497.82056        
